"1996-1997 County To County Migration Inflows",,,,,,"South Dakota",,
"(Aggregate money amounts in thousands of dollars)",,,,,,,,
,,,,,,,,
"Migration into",,"Migration from",,,,Number,Number,Aggregate
"South Dakota",,,,,,of,of,adjusted
State,County,State,County,State,"State totals, county totals,",Returns,Exemptions,Gross
"FIPS Code",,,,,"and county by county detail",,,Income
,,,,,,,,
46,000,96,000,SD,"Total Mig - US & For",20797,41236,586795
46,000,97,000,SD,"Total Mig - US",20413,40579,581082
46,000,97,001,SD,"Total Mig - US Same St",10864,21337,288703
46,000,97,003,SD,"Total Mig - US Diff St",9549,19242,292379
46,000,98,000,SD,"Total Mig - Foreign",384,657,5713
46,003,96,000,SD,"Aurora County Tot Mig-US & For",83,162,1692
46,003,97,000,SD,"Aurora County Tot Mig-US",83,162,1692
46,003,97,001,SD,"Aurora County Tot Mig-Same St",62,124,1229
46,003,97,003,SD,"Aurora County Tot Mig-Diff St",21,38,463
46,003,46,003,SD,"Aurora County Non-Migrants",1171,2880,26600
46,003,46,035,SD,"Davison County",22,46,407
46,003,58,000,SS,"Other Flows - Same State",40,78,822
46,003,59,000,DS,"Other Flows - Diff State",21,38,463
46,005,96,000,SD,"Beadle County Tot Mig-US & For",419,877,10230
46,005,97,000,SD,"Beadle County Tot Mig-US",385,843,10187
46,005,97,001,SD,"Beadle County Tot Mig-Same St",222,447,5226
46,005,97,003,SD,"Beadle County Tot Mig-Diff St",163,396,4962
46,005,98,000,SD,"Beadle County Tot Mig-Foreign",34,34,42
46,005,46,005,SD,"Beadle County Non-Migrants",6491,14787,208397
46,005,46,099,SD,"Minnehaha County",21,49,501
46,005,46,035,SD,"Davison County",19,37,355
46,005,46,077,SD,"Kingsbury County",15,37,306
46,005,46,013,SD,"Brown County",13,28,288
46,005,46,011,SD,"Brookings County",12,23,204
46,005,46,059,SD,"Hand County",12,18,219
46,005,46,073,SD,"Jerauld County",12,25,242
46,005,46,103,SD,"Pennington County",11,23,422
46,005,46,115,SD,"Spink County",11,20,438
46,005,58,000,SS,"Other Flows - Same State",96,187,2251
46,005,59,000,DS,"Other Flows - Diff State",163,396,4962
46,005,57,009,FR,"Foreign - Other flows",34,34,42
46,007,96,000,SD,"Bennett County Tot Mig-US & For",57,140,1213
46,007,97,000,SD,"Bennett County Tot Mig-US",57,140,1213
46,007,97,001,SD,"Bennett County Tot Mig-Same St",29,78,675
46,007,97,003,SD,"Bennett County Tot Mig-Diff St",28,62,538
46,007,46,007,SD,"Bennett County Non-Migrants",890,2246,19835
46,007,58,000,SS,"Other Flows - Same State",29,78,675
46,007,59,000,DS,"Other Flows - Diff State",28,62,538
46,009,96,000,SD,"Bon Homme Count Tot Mig-US & For",141,282,3097
46,009,97,000,SD,"Bon Homme Count Tot Mig-US",141,282,3097
46,009,97,001,SD,"Bon Homme Count Tot Mig-Same St",94,191,1759
46,009,97,003,SD,"Bon Homme Count Tot Mig-Diff St",47,91,1338
46,009,46,009,SD,"Bon Homme Count Non-Migrants",2348,5602,64099
46,009,46,135,SD,"Yankton County",29,55,599
46,009,46,099,SD,"Minnehaha County",13,18,88
46,009,58,000,SS,"Other Flows - Same State",52,118,1072
46,009,59,000,DS,"Other Flows - Diff State",47,91,1338
46,011,96,000,SD,"Brookings Count Tot Mig-US & For",930,1566,19519
46,011,97,000,SD,"Brookings Count Tot Mig-US",859,1489,19226
46,011,97,001,SD,"Brookings Count Tot Mig-Same St",465,784,9369
46,011,97,003,SD,"Brookings Count Tot Mig-Diff St",394,705,9857
46,011,98,000,SD,"Brookings Count Tot Mig-Foreign",71,77,293
46,011,46,011,SD,"Brookings Count Non-Migrants",8105,18484,314014
46,011,46,099,SD,"Minnehaha County",99,162,2133
46,011,46,077,SD,"Kingsbury County",29,56,703
46,011,46,101,SD,"Moody County",28,58,780
46,011,46,029,SD,"Codington County",23,34,439
46,011,46,079,SD,"Lake County",22,41,400
46,011,46,057,SD,"Hamlin County",21,34,387
46,011,46,005,SD,"Beadle County",20,39,383
46,011,46,065,SD,"Hughes County",19,34,504
46,011,27,081,MN,"Lincoln County",18,23,280
46,011,46,039,SD,"Deuel County",18,29,364
46,011,27,083,MN,"Lyon County",17,23,285
46,011,46,103,SD,"Pennington County",16,32,353
46,011,46,013,SD,"Brown County",12,23,251
46,011,46,083,SD,"Lincoln County",12,21,283
46,011,46,135,SD,"Yankton County",12,12,144
46,011,46,035,SD,"Davison County",11,15,191
46,011,58,000,SS,"Other Flows - Same State",123,194,2056
46,011,59,000,DS,"Other Flows - Diff State",359,659,9292
46,011,59,001,DS,"Other Flows - Northeast",12,24,329
46,011,59,003,DS,"Other Flows - Midwest",253,444,5917
46,011,59,005,DS,"Other Flows - South",39,73,812
46,011,59,007,DS,"Other Flows - West",55,118,2234
46,011,57,009,FR,"Foreign - Other flows",71,77,293
46,013,96,000,SD,"Brown County Tot Mig-US & For",802,1506,19160
46,013,97,000,SD,"Brown County Tot Mig-US",792,1490,18891
46,013,97,001,SD,"Brown County Tot Mig-Same St",417,728,8825
46,013,97,003,SD,"Brown County Tot Mig-Diff St",375,762,10067
46,013,98,000,SD,"Brown County Tot Mig-Foreign",10,16,268
46,013,46,013,SD,"Brown County Non-Migrants",12927,28791,493933
46,013,46,045,SD,"Edmunds County",45,70,1269
46,013,46,099,SD,"Minnehaha County",43,78,928
46,013,46,115,SD,"Spink County",35,63,755
46,013,46,089,SD,"Mcpherson County",32,47,556
46,013,46,103,SD,"Pennington County",31,67,897
46,013,46,037,SD,"Day County",21,34,373
46,013,46,029,SD,"Codington County",19,32,396
46,013,38,017,ND,"Cass County",18,36,545
46,013,46,005,SD,"Beadle County",17,34,388
46,013,46,011,SD,"Brookings County",15,25,400
46,013,38,021,ND,"Dickey County",14,17,223
46,013,46,091,SD,"Marshall County",14,23,203
46,013,46,049,SD,"Faulk County",13,24,378
46,013,46,129,SD,"Walworth County",11,18,200
46,013,46,065,SD,"Hughes County",10,23,209
46,013,58,000,SS,"Other Flows - Same State",111,190,1874
46,013,59,000,DS,"Other Flows - Diff State",343,709,9299
46,013,57,009,FR,"Foreign - Other flows",10,16,268
46,015,96,000,SD,"Brule County Tot Mig-US & For",131,248,3360
46,015,97,000,SD,"Brule County Tot Mig-US",131,248,3360
46,015,97,001,SD,"Brule County Tot Mig-Same St",77,153,1801
46,015,97,003,SD,"Brule County Tot Mig-Diff St",54,95,1560
46,015,46,015,SD,"Brule County Non-Migrants",1884,4398,52363
46,015,46,085,SD,"Lyman County",16,34,552
46,015,46,099,SD,"Minnehaha County",11,16,175
46,015,58,000,SS,"Other Flows - Same State",50,103,1073
46,015,59,000,DS,"Other Flows - Diff State",54,95,1560
46,017,96,000,SD,"Buffalo County Tot Mig-US & For",23,56,302
46,017,97,000,SD,"Buffalo County Tot Mig-US",23,56,302
46,017,46,017,SD,"Buffalo County Non-Migrants",421,1241,6773
46,019,96,000,SD,"Butte County Tot Mig-US & For",285,658,6890
46,019,97,000,SD,"Butte County Tot Mig-US",285,658,6890
46,019,97,001,SD,"Butte County Tot Mig-Same St",170,400,3717
46,019,97,003,SD,"Butte County Tot Mig-Diff St",115,258,3173
46,019,46,019,SD,"Butte County Non-Migrants",2955,7182,78845
46,019,46,081,SD,"Lawrence County",87,189,1975
46,019,46,093,SD,"Meade County",25,71,575
46,019,46,103,SD,"Pennington County",18,37,458
46,019,58,000,SS,"Other Flows - Same State",40,103,709
46,019,59,000,DS,"Other Flows - Diff State",115,258,3173
46,021,96,000,SD,"Campbell County Tot Mig-US & For",27,80,510
46,021,97,000,SD,"Campbell County Tot Mig-US",27,80,510
46,021,97,001,SD,"Campbell County Tot Mig-Same St",15,54,245
46,021,97,003,SD,"Campbell County Tot Mig-Diff St",12,26,265
46,021,46,021,SD,"Campbell County Non-Migrants",750,1860,14147
46,021,58,000,SS,"Other Flows - Same State",15,54,245
46,021,59,000,DS,"Other Flows - Diff State",12,26,265
46,023,96,000,SD,"Charles Mix Cou Tot Mig-US & For",149,353,3973
46,023,97,000,SD,"Charles Mix Cou Tot Mig-US",149,353,3973
46,023,97,001,SD,"Charles Mix Cou Tot Mig-Same St",87,212,2020
46,023,97,003,SD,"Charles Mix Cou Tot Mig-Diff St",62,141,1953
46,023,46,023,SD,"Charles Mix Cou Non-Migrants",3034,7560,75831
46,023,46,099,SD,"Minnehaha County",12,21,264
46,023,46,043,SD,"Douglas County",11,34,274
46,023,58,000,SS,"Other Flows - Same State",64,157,1481
46,023,59,000,DS,"Other Flows - Diff State",62,141,1953
46,025,96,000,SD,"Clark County Tot Mig-US & For",87,205,1815
46,025,97,000,SD,"Clark County Tot Mig-US",87,205,1815
46,025,97,001,SD,"Clark County Tot Mig-Same St",56,130,1035
46,025,97,003,SD,"Clark County Tot Mig-Diff St",31,75,780
46,025,46,025,SD,"Clark County Non-Migrants",1413,3429,35296
46,025,46,029,SD,"Codington County",18,42,324
46,025,58,000,SS,"Other Flows - Same State",38,88,712
46,025,59,000,DS,"Other Flows - Diff State",31,75,780
46,027,96,000,SD,"Clay County Tot Mig-US & For",625,1071,13050
46,027,97,000,SD,"Clay County Tot Mig-US",597,1043,12979
46,027,97,001,SD,"Clay County Tot Mig-Same St",304,518,5279
46,027,97,003,SD,"Clay County Tot Mig-Diff St",293,525,7700
46,027,98,000,SD,"Clay County Tot Mig-Foreign",28,28,71
46,027,46,027,SD,"Clay County Non-Migrants",3807,8275,125044
46,027,46,099,SD,"Minnehaha County",66,114,1179
46,027,46,135,SD,"Yankton County",30,48,708
46,027,19,193,IA,"Woodbury County",28,46,628
46,027,46,103,SD,"Pennington County",27,48,423
46,027,46,127,SD,"Union County",26,48,535
46,027,46,035,SD,"Davison County",13,15,185
46,027,46,081,SD,"Lawrence County",12,16,158
46,027,46,013,SD,"Brown County",11,23,187
46,027,46,065,SD,"Hughes County",10,19,239
46,027,46,125,SD,"Turner County",10,23,187
46,027,58,000,SS,"Other Flows - Same State",99,164,1479
46,027,59,000,DS,"Other Flows - Diff State",265,479,7071
46,027,59,001,DS,"Other Flows - Northeast",11,20,344
46,027,59,003,DS,"Other Flows - Midwest",151,260,4070
46,027,59,005,DS,"Other Flows - South",38,74,1058
46,027,59,007,DS,"Other Flows - West",65,125,1600
46,027,57,009,FR,"Foreign - Other flows",28,28,71
46,029,96,000,SD,"Codington Count Tot Mig-US & For",776,1507,20165
46,029,97,000,SD,"Codington Count Tot Mig-US",776,1507,20165
46,029,97,001,SD,"Codington Count Tot Mig-Same St",460,827,10826
46,029,97,003,SD,"Codington Count Tot Mig-Diff St",316,680,9339
46,029,46,029,SD,"Codington Count Non-Migrants",8910,20908,326756
46,029,46,013,SD,"Brown County",45,79,1101
46,029,46,057,SD,"Hamlin County",41,90,858
46,029,46,099,SD,"Minnehaha County",40,69,948
46,029,46,011,SD,"Brookings County",39,57,758
46,029,46,025,SD,"Clark County",33,75,915
46,029,46,051,SD,"Grant County",27,44,553
46,029,46,037,SD,"Day County",26,45,791
