"1992 - 1993 County to County Migration Inflow",,,,,,,,
"(Aggregate money amounts are in thousands of dollars)",,,,,,,"Kentucky Inflows",
,,,,,,,,
,,,,,,,,
"Migration into",,"Migration from",,,,Number,Number,Aggregate
Kentucky,,,,,,of,of,total
State,County,State,County,State,"State totals, county totals,",returns,exemptions,money
"FIPS Code",,,,,"and county by county detail",,,income
21,001,00,001,Ky,Adair,249,524,4377
21,001,21,207,Ky,Russell,33,76,406
21,001,21,217,Ky,Taylor,20,41,356
21,001,21,045,Ky,Casey,15,29,206
21,001,21,087,Ky,Green,13,38,265
21,001,21,111,Ky,Jefferson,12,24,251
21,001,21,169,Ky,Metcalfe,10,21,177
21,001,63,020,XX,"Same State",51,89,629
21,001,63,021,XX,"Same Region, Diff. State",43,100,750
21,001,63,022,XX,"Different Region",52,106,1337
21,001,63,050,Ky,"County Non-Migrant",4329,10219,92793
21,003,00,001,Ky,Allen,275,648,6262
21,003,21,227,Ky,Warren,62,138,1355
21,003,47,165,Tn,Sumner,23,52,576
21,003,21,009,Ky,Barren,18,40,482
21,003,21,213,Ky,Simpson,16,36,385
21,003,21,171,Ky,Monroe,11,33,298
21,003,21,111,Ky,Jefferson,10,25,269
21,003,18,097,In,Marion,10,19,131
21,003,63,020,XX,"Same State",26,51,629
21,003,63,021,XX,"Same Region, Diff. State",51,123,1031
21,003,63,022,XX,"Different Region",48,131,1106
21,003,63,050,Ky,"County Non-Migrant",4471,10767,106632
21,005,00,001,Ky,Anderson,501,1084,13808
21,005,21,073,Ky,Franklin,121,250,3294
21,005,21,067,Ky,Fayette,85,198,2622
21,005,21,239,Ky,Woodford,50,109,1303
21,005,21,167,Ky,Mercer,27,59,772
21,005,21,211,Ky,Shelby,19,34,529
21,005,21,111,Ky,Jefferson,16,39,564
21,005,21,021,Ky,Boyle,11,24,471
21,005,63,020,XX,"Same State",90,193,2259
21,005,63,021,XX,"Same Region, Diff. State",43,89,1041
21,005,63,022,XX,"Different Region",39,89,953
21,005,63,050,Ky,"County Non-Migrant",5117,12115,162575
21,007,00,001,Ky,Ballard,202,450,4778
21,007,21,145,Ky,McCracken,81,207,2089
21,007,21,039,Ky,Carlisle,10,19,204
21,007,63,020,XX,"Same State",21,48,492
21,007,63,021,XX,"Same Region, Diff. State",34,70,736
21,007,63,022,XX,"Different Region",56,106,1257
21,007,63,050,Ky,"County Non-Migrant",2773,6521,78603
21,009,00,001,Ky,Barren,654,1448,13515
21,009,21,227,Ky,Warren,92,190,1563
21,009,21,099,Ky,Hart,80,188,1196
21,009,21,169,Ky,Metcalfe,64,139,1029
21,009,21,171,Ky,Monroe,35,85,639
21,009,21,111,Ky,Jefferson,33,62,627
21,009,21,003,Ky,Allen,12,24,221
21,009,21,061,Ky,Edmonson,10,18,192
21,009,47,037,Tn,Davidson,10,19,172
21,009,63,010,XX,"Same State",97,209,1989
21,009,63,011,XX,"Region 1: Northeast",15,39,368
21,009,63,012,XX,"Region 2: Midwest",67,156,1838
21,009,63,013,XX,"Region 3: South",99,231,2309
21,009,63,014,XX,"Region 4: West",28,70,1146
21,009,63,015,XX,Foreign,12,18,226
21,009,63,050,Ky,"County Non-Migrant",10934,25305,297763
21,011,00,001,Ky,Bath,173,413,3100
21,011,21,173,Ky,Montgomery,35,94,529
21,011,21,205,Ky,Rowan,24,52,495
21,011,21,181,Ky,Nicholas,10,24,159
21,011,63,020,XX,"Same State",60,134,1107
21,011,63,021,XX,"Same Region, Diff. State",18,48,303
21,011,63,022,XX,"Different Region",26,61,507
21,011,63,050,Ky,"County Non-Migrant",2868,6737,61788
21,013,00,001,Ky,Bell,408,945,7743
21,013,47,025,Tn,Claiborne,73,164,1066
21,013,21,121,Ky,Knox,25,56,518
21,013,21,095,Ky,Harlan,21,58,497
21,013,47,093,Tn,Knox,14,25,277
21,013,51,105,Va,Lee,12,23,218
21,013,63,010,XX,"Same State",68,164,1278
21,013,63,011,XX,"Region 1: Northeast",14,33,469
21,013,63,012,XX,"Region 2: Midwest",74,173,1369
21,013,63,013,XX,"Region 3: South",90,204,1529
21,013,63,014,XX,"Region 4: West",17,45,522
21,013,63,050,Ky,"County Non-Migrant",7459,17970,174413
21,015,00,001,Ky,Boone,2909,6316,92084
21,015,21,117,Ky,Kenton,1266,2799,37505
21,015,39,061,Oh,Hamilton,269,528,7865
21,015,21,037,Ky,Campbell,172,337,4560
