"2001 - 2002 County to County Migration Inflow",,,,,,,,
"(Aggregate money amounts are in thousands of dollars)",,,,,,,,
,,,,,,,,
,,,,,,,,
"Migration into",,"Migration from",,,,Number,Number,Aggregate
Nevada,,,,,,of,of,adjusted
State,County,State,County,State,"State totals, county totals,",returns,exemptions,gross
"FIPS Code",,,,,"and county by county detail",,,income
32,000,96,000,NV,"Total Mig - US & For",66564,126167,3024327
32,000,97,000,NV,"Total Mig - US",65281,123952,2980810
32,000,97,001,NV,"Total Mig - US Same St",8558,16330,330374
32,000,97,003,NV,"Total Mig - US Diff St",56723,107622,2650436
32,000,98,000,NV,"Total Mig - Foreign",1283,2215,43518
32,001,96,000,NV,"Churchill Count Tot Mig-US & For",936,1913,28507
32,001,97,000,NV,"Churchill Count Tot Mig-US",879,1804,26750
32,001,97,001,NV,"Churchill Count Tot Mig-Same St",261,507,8088
32,001,97,003,NV,"Churchill Count Tot Mig-Diff St",618,1297,18661
32,001,98,000,NV,"Churchill Count Tot Mig-Foreign",57,109,1758
32,001,32,001,NV,"Churchill Count Non-Migrants",7580,17331,316570
32,001,32,031,NV,"Washoe County",98,188,2829
32,001,32,019,NV,"Lyon County",49,85,1462
32,001,06,073,CA,"San Diego County",41,95,1221
32,001,51,810,VA,"Virginia Beach",27,52,901
32,001,12,031,FL,"Duval County",20,34,571
32,001,32,023,NV,"Nye County",18,42,694
32,001,06,067,CA,"Sacramento County",17,35,559
32,001,32,003,NV,"Clark County",17,27,539
32,001,04,013,AZ,"Maricopa County",14,29,461
32,001,32,021,NV,"Mineral County",14,21,364
32,001,53,029,WA,"Island County",14,27,431
32,001,32,510,NV,"Carson City",13,25,290
32,001,06,037,CA,"Los Angeles County",12,19,264
32,001,32,007,NV,"Elko County",11,20,368
32,001,51,710,VA,Norfolk,11,27,281
32,001,53,035,WA,"Kitsap County",11,28,397
32,001,06,065,CA,"Riverside County",10,17,280
32,001,06,111,CA,"Ventura County",10,29,354
32,001,58,000,SS,"Other Flows - Same State",41,99,1542
32,001,59,000,DS,"Other Flows - Diff State",431,905,12941
32,001,59,001,DS,"Other Flows - Northeast",24,51,670
32,001,59,003,DS,"Other Flows - Midwest",53,93,1154
32,001,59,005,DS,"Other Flows - South",125,261,3685
32,001,59,007,DS,"Other Flows - West",229,500,7432
32,001,57,009,FR,"Foreign - Other flows",57,109,1758
32,003,96,000,NV,"Clark County Tot Mig-US & For",43937,83130,1969082
32,003,97,000,NV,"Clark County Tot Mig-US",42988,81398,1940516
32,003,97,001,NV,"Clark County Tot Mig-Same St",1539,2891,61618
32,003,97,003,NV,"Clark County Tot Mig-Diff St",41449,78507,1878898
32,003,98,000,NV,"Clark County Tot Mig-Foreign",949,1732,28566
32,003,32,003,NV,"Clark County Non-Migrants",495146,1039740,24329928
32,003,06,037,CA,"Los Angeles County",4279,8876,157403
32,003,06,073,CA,"San Diego County",1568,2935,62753
32,003,06,059,CA,"Orange County",1364,2690,71737
32,003,06,071,CA,"San Bernardino Count",1004,2082,31321
32,003,04,013,AZ,"Maricopa County",1003,1885,46770
32,003,17,031,IL,"Cook County",991,1840,45529
32,003,06,085,CA,"Santa Clara County",787,1615,70507
32,003,15,003,HI,"Honolulu County",749,1412,23051
32,003,06,065,CA,"Riverside County",692,1406,26865
32,003,32,031,NV,"Washoe County",660,1174,29509
32,003,06,001,CA,"Alameda County",598,1155,33703
32,003,49,035,UT,"Salt Lake County",597,1197,30587
