"2003-2004 County to County Migration Inflow",,,,,,,,"Iowa Inflows"
"(Aggregate money amounts are in thousands of dollars)",,,,,,,,
,,,,,,,,
,,,,,,,,
"Migration into",,"Migration from",,,,Number,Number,Aggregate
Iowa,,,,,,of,of,adjusted
State,County,State,County,State,"State totals, county totals,",returns,exemptions,gross
"FIPS Code",,,,,"and county by county detail",,,income
19,000,96,000,IA,"Total Mig - US & For",66309,123218,2287147
19,000,97,000,IA,"Total Mig - US",64827,121346,2270373
19,000,97,001,IA,"Total Mig - US Same St",38461,69347,1279244
19,000,97,003,IA,"Total Mig - US Diff St",26366,51999,991128
19,000,98,000,IA,"Total Mig - Foreign",1482,1872,16774
19,001,96,000,IA,"Adair County Tot Mig-US & For",207,402,5492
19,001,97,000,IA,"Adair County Tot Mig-US",207,402,5492
19,001,97,001,IA,"Adair County Tot Mig-Same St",163,314,4185
19,001,97,003,IA,"Adair County Tot Mig-Diff St",44,88,1306
19,001,19,001,IA,"Adair County Non-Migrants",3405,7630,130984
19,001,19,153,IA,"Polk County",49,99,1367
19,001,19,049,IA,"Dallas County",20,35,498
19,001,19,077,IA,"Guthrie County",15,31,463
19,001,19,121,IA,"Madison County",15,32,446
19,001,19,029,IA,"Cass County",13,21,245
19,001,58,000,SS,"Other Flows - Same State",51,96,1166
19,001,59,000,DS,"Other Flows - Diff State",44,88,1306
19,003,96,000,IA,"Adams County Tot Mig-US & For",84,161,5929
19,003,97,000,IA,"Adams County Tot Mig-US",84,161,5929
19,003,97,001,IA,"Adams County Tot Mig-Same St",62,116,1565
19,003,97,003,IA,"Adams County Tot Mig-Diff St",22,45,4364
19,003,19,003,IA,"Adams County Non-Migrants",1647,3803,56251
19,003,19,175,IA,"Union County",12,23,316
19,003,19,173,IA,"Taylor County",11,17,302
19,003,58,000,SS,"Other Flows - Same State",39,76,947
19,003,59,000,DS,"Other Flows - Diff State",22,45,4364
19,005,96,000,IA,"Allamakee Count Tot Mig-US & For",252,497,6932
19,005,97,000,IA,"Allamakee Count Tot Mig-US",252,497,6932
19,005,97,001,IA,"Allamakee Count Tot Mig-Same St",139,257,3976
19,005,97,003,IA,"Allamakee Count Tot Mig-Diff St",113,240,2956
19,005,19,005,IA,"Allamakee Count Non-Migrants",5254,12021,188603
19,005,19,043,IA,"Clayton County",27,48,519
19,005,19,191,IA,"Winneshiek County",22,43,515
19,005,19,065,IA,"Fayette County",16,31,445
19,005,19,013,IA,"Black Hawk County",11,18,260
19,005,19,113,IA,"Linn County",11,13,292
19,005,58,000,SS,"Other Flows - Same State",52,104,1945
19,005,59,000,DS,"Other Flows - Diff State",113,240,2956
19,007,96,000,IA,"Appanoose Count Tot Mig-US & For",239,493,6184
19,007,97,000,IA,"Appanoose Count Tot Mig-US",239,493,6184
19,007,97,001,IA,"Appanoose Count Tot Mig-Same St",154,287,3926
19,007,97,003,IA,"Appanoose Count Tot Mig-Diff St",85,206,2258
19,007,19,007,IA,"Appanoose Count Non-Migrants",4484,10023,149153
19,007,19,185,IA,"Wayne County",31,66,614
19,007,19,135,IA,"Monroe County",18,37,586
19,007,19,153,IA,"Polk County",18,28,620
19,007,19,179,IA,"Wapello County",16,29,356
19,007,29,171,MO,"Putnam County",13,33,259
19,007,19,051,IA,"Davis County",12,27,353
19,007,58,000,SS,"Other Flows - Same State",59,100,1397
19,007,59,000,DS,"Other Flows - Diff State",72,173,1999
19,009,96,000,IA,"Audubon County Tot Mig-US & For",142,285,3691
19,009,97,000,IA,"Audubon County Tot Mig-US",142,285,3691
19,009,97,001,IA,"Audubon County Tot Mig-Same St",109,204,2632
19,009,97,003,IA,"Audubon County Tot Mig-Diff St",33,81,1059
19,009,19,009,IA,"Audubon County Non-Migrants",2578,5932,89476
19,009,19,029,IA,"Cass County",27,45,630
19,009,19,027,IA,"Carroll County",17,34,406
19,009,19,153,IA,"Polk County",12,21,364
19,009,19,165,IA,"Shelby County",12,26,243
19,009,58,000,SS,"Other Flows - Same State",41,78,990
19,009,59,000,DS,"Other Flows - Diff State",33,81,1059
19,011,96,000,IA,"Benton County Tot Mig-US & For",758,1564,29648
19,011,97,000,IA,"Benton County Tot Mig-US",758,1564,29648
19,011,97,001,IA,"Benton County Tot Mig-Same St",639,1319,25289
19,011,97,003,IA,"Benton County Tot Mig-Diff St",119,245,4359
19,011,19,011,IA,"Benton County Non-Migrants",10115,24270,478101
19,011,19,113,IA,"Linn County",376,799,16580
19,011,19,013,IA,"Black Hawk County",44,97,1753
19,011,19,103,IA,"Johnson County",34,61,1151
19,011,19,095,IA,"Iowa County",30,58,882
19,011,19,171,IA,"Tama County",23,35,481
