"2003-2004 County to County Migration Inflow",,,,,,,,"Hawaii Inflows"
"(Aggregate money amounts are in thousands of dollars)",,,,,,,,
,,,,,,,,
,,,,,,,,
"Migration into",,"Migration from",,,,Number,Number,Aggregate
Hawaii,,,,,,of,of,adjusted
State,County,State,County,State,"State totals, county totals,",returns,exemptions,gross
"FIPS Code",,,,,"and county by county detail",,,income
15,000,96,000,HI,"Total Mig - US & For",28399,52112,1041359
15,000,97,000,HI,"Total Mig - US",24984,46190,956150
15,000,97,001,HI,"Total Mig - US Same St",3119,5356,108709
15,000,97,003,HI,"Total Mig - US Diff St",21865,40834,847441
15,000,98,000,HI,"Total Mig - Foreign",3415,5922,85210
15,001,96,000,HI,"Hawaii County Tot Mig-US & For",3462,6128,133974
15,001,97,000,HI,"Hawaii County Tot Mig-US",3381,5987,132054
15,001,97,001,HI,"Hawaii County Tot Mig-Same St",877,1617,25271
15,001,97,003,HI,"Hawaii County Tot Mig-Diff St",2504,4370,106783
15,001,98,000,HI,"Hawaii County Tot Mig-Foreign",81,141,1920
15,001,15,001,HI,"Hawaii County Non-Migrants",52184,108519,2121973
15,001,15,003,HI,"Honolulu County",646,1193,17744
15,001,15,009,HI,"Maui County",178,325,5790
15,001,06,037,CA,"Los Angeles County",140,222,5316
15,001,06,073,CA,"San Diego County",95,162,5353
15,001,32,003,NV,"Clark County",78,133,2614
15,001,53,033,WA,"King County",74,113,3447
15,001,06,059,CA,"Orange County",62,108,3533
15,001,04,013,AZ,"Maricopa County",52,89,1607
15,001,06,001,CA,"Alameda County",44,76,1898
15,001,06,085,CA,"Santa Clara County",42,70,2396
15,001,06,097,CA,"Sonoma County",38,58,1126
15,001,41,051,OR,"Multnomah County",36,58,1178
15,001,02,020,AK,"Anchorage Borough",34,55,1641
15,001,06,079,CA,"San Luis Obispo Coun",34,53,957
15,001,06,065,CA,"Riverside County",30,42,769
15,001,06,067,CA,"Sacramento County",28,55,1680
15,001,06,111,CA,"Ventura County",27,65,1035
15,001,06,013,CA,"Contra Costa County",26,44,981
15,001,06,075,CA,"San Francisco County",25,30,1142
15,001,53,053,WA,"Pierce County",25,42,1238
15,001,06,071,CA,"San Bernardino Count",24,41,1218
15,001,57,005,FR,"Foreign - APO/FPO ZIPs",23,37,726
15,001,32,031,NV,"Washoe County",22,39,940
15,001,06,023,CA,"Humboldt County",21,28,281
15,001,41,067,OR,"Washington County",21,41,1027
15,001,06,081,CA,"San Mateo County",20,35,1391
15,001,06,083,CA,"Santa Barbara County",20,31,584
15,001,41,005,OR,"Clackamas County",20,36,630
15,001,06,087,CA,"Santa Cruz County",18,26,2467
15,001,06,053,CA,"Monterey County",16,38,828
15,001,53,011,WA,"Clark County",16,27,434
15,001,53,035,WA,"Kitsap County",16,27,661
15,001,06,041,CA,"Marin County",14,25,1003
15,001,35,001,NM,"Bernalillo County",14,23,354
15,001,41,029,OR,"Jackson County",14,28,620
15,001,48,453,TX,"Travis County",14,24,582
15,001,17,031,IL,"Cook County",13,22,750
15,001,41,039,OR,"Lane County",13,24,308
15,001,08,031,CO,"Denver County",12,17,436
15,001,08,041,CO,"El Paso County",12,20,184
15,001,53,061,WA,"Snohomish County",12,24,380
15,001,02,090,AK,"Fairbanks North Star",11,28,610
15,001,06,045,CA,"Mendocino County",11,20,190
15,001,06,061,CA,"Placer County",11,14,362
15,001,06,095,CA,"Solano County",11,24,559
15,001,08,069,CO,"Larimer County",11,29,376
15,001,36,047,NY,"Kings County",11,12,265
15,001,41,047,OR,"Marion County",11,25,580
15,001,48,201,TX,"Harris County",11,21,638
15,001,53,063,WA,"Spokane County",11,20,302
15,001,53,067,WA,"Thurston County",11,16,229
15,001,02,122,AK,"Kenai Peninsula Boro",10,17,361
15,001,04,019,AZ,"Pima County",10,15,245
15,001,06,077,CA,"San Joaquin County",10,21,611
15,001,06,107,CA,"Tulare County",10,24,278
15,001,12,057,FL,"Hillsborough County",10,14,156
15,001,27,053,MN,"Hennepin County",10,21,687
15,001,36,103,NY,"Suffolk County",10,13,265
15,001,49,035,UT,"Salt Lake County",10,22,395
15,001,58,000,SS,"Other Flows - Same State",53,99,1738
15,001,59,000,DS,"Other Flows - Diff State",1092,1963,46686
15,001,59,001,DS,"Other Flows - Northeast",184,313,9036
15,001,59,003,DS,"Other Flows - Midwest",195,341,7105
15,001,59,005,DS,"Other Flows - South",310,554,13553
15,001,59,007,DS,"Other Flows - West",403,755,16992
15,001,57,009,FR,"Foreign - Other flows",58,104,1194
15,003,96,000,HI,"Honolulu County Tot Mig-US & For",20557,38769,718264
15,003,97,000,HI,"Honolulu County Tot Mig-US",17331,33177,639715
15,003,97,001,HI,"Honolulu County Tot Mig-Same St",1383,2243,49362
15,003,97,003,HI,"Honolulu County Tot Mig-Diff St",15948,30934,590353
15,003,98,000,HI,"Honolulu County Tot Mig-Foreign",3226,5592,78548
15,003,15,003,HI,"Honolulu County Non-Migrants",326539,681066,15826895
15,003,57,005,FR,"Foreign - APO/FPO ZIPs",1928,3941,64196
15,003,06,073,CA,"San Diego County",795,1625,29956
15,003,15,001,HI,"Hawaii County",618,1043,18909
15,003,06,037,CA,"Los Angeles County",564,885,21599
15,003,15,009,HI,"Maui County",533,852,20299
15,003,32,003,NV,"Clark County",327,611,12372
15,003,53,033,WA,"King County",294,458,17301
15,003,06,059,CA,"Orange County",284,511,14449
15,003,04,013,AZ,"Maricopa County",217,406,7497
15,003,06,075,CA,"San Francisco County",192,260,9747
15,003,53,053,WA,"Pierce County",192,426,6048
15,003,06,053,CA,"Monterey County",188,373,6068
15,003,06,085,CA,"Santa Clara County",173,290,10902
15,003,06,001,CA,"Alameda County",165,290,7470
15,003,48,029,TX,"Bexar County",156,375,6599
15,003,12,031,FL,"Duval County",151,333,5367
15,003,53,035,WA,"Kitsap County",148,393,6097
15,003,12,033,FL,"Escambia County",145,263,3760
15,003,37,051,NC,"Cumberland County",145,391,4451
15,003,06,071,CA,"San Bernardino Count",141,287,4688
15,003,51,810,VA,"Virginia Beach",140,370,5911
15,003,09,011,CT,"New London County",132,277,4660
15,003,17,031,IL,"Cook County",130,209,7049
15,003,06,065,CA,"Riverside County",122,248,6109
15,003,51,059,VA,"Fairfax County",120,279,7401
15,003,48,027,TX,"Bell County",119,277,3037
15,003,08,041,CO,"El Paso County",113,265,3450
15,003,48,201,TX,"Harris County",106,162,3297
15,003,06,067,CA,"Sacramento County",102,163,3328
15,003,06,081,CA,"San Mateo County",96,153,5554
15,003,24,003,MD,"Anne Arundel County",96,233,5459
15,003,37,133,NC,"Onslow County",93,234,2478
15,003,06,111,CA,"Ventura County",90,180,3254
15,003,48,141,TX,"El Paso County",88,227,2796
