"1997-1998 County To County Migration  Inflows",,,,,,Kansas,,
"(Aggregate money amounts in thousands of dollars)",,,,,,,,
,,,,,,,,
"Migration into ",,"Migration from",,,,Number,Number,Aggregate
Kansas,,,,,,of,of,adjusted
State,County,State,County,State,"State totals, county totals,",returns,exemptions,gross
"FIPS Code",,,,,"and county by county detail",,,income
,,,,,,,,
20,000,96,000,KS,"Total Mig - US & For",72589,148337,2383477
20,000,97,000,KS,"Total Mig - US",70494,144470,2342171
20,000,97,001,KS,"Total Mig - US Same St",32928,64673,932435
20,000,97,003,KS,"Total Mig - US Diff St",37566,79797,1409736
20,000,98,000,KS,"Total Mig - Foreign",2095,3867,41306
20,001,96,000,KS,"Allen County Tot Mig-US & For",351,737,8080
20,001,97,000,KS,"Allen County Tot Mig-US",351,737,8080
20,001,97,001,KS,"Allen County Tot Mig-Same St",247,528,5621
20,001,97,003,KS,"Allen County Tot Mig-Diff St",104,209,2460
20,001,20,001,KS,"Allen County Non-Migrants",4690,10949,151219
20,001,20,133,KS,"Neosho County",48,110,982
20,001,20,003,KS,"Anderson County",34,80,857
20,001,20,037,KS,"Crawford County",16,26,296
20,001,20,173,KS,"Sedgwick County",16,26,330
20,001,20,207,KS,"Woodson County",14,29,307
20,001,20,011,KS,"Bourbon County",13,29,356
20,001,58,000,SS,"Other Flows - Same State",106,228,2493
20,001,59,000,DS,"Other Flows - Diff State",104,209,2460
20,003,96,000,KS,"Anderson County Tot Mig-US & For",165,409,4566
20,003,97,000,KS,"Anderson County Tot Mig-US",165,409,4566
20,003,97,001,KS,"Anderson County Tot Mig-Same St",122,286,3420
20,003,97,003,KS,"Anderson County Tot Mig-Diff St",43,123,1147
20,003,20,003,KS,"Anderson County Non-Migrants",2705,6345,84534
20,003,20,059,KS,"Franklin County",30,83,733
20,003,20,001,KS,"Allen County",17,45,426
20,003,20,121,KS,"Miami County",11,18,216
20,003,58,000,SS,"Other Flows - Same State",64,140,2045
20,003,59,000,DS,"Other Flows - Diff State",43,123,1147
20,005,96,000,KS,"Atchison County Tot Mig-US & For",325,732,8728
20,005,97,000,KS,"Atchison County Tot Mig-US",325,732,8728
20,005,97,001,KS,"Atchison County Tot Mig-Same St",158,371,4139
20,005,97,003,KS,"Atchison County Tot Mig-Diff St",167,361,4589
20,005,20,005,KS,"Atchison County Non-Migrants",5510,12951,192542
20,005,29,021,MO,"Buchanan County",36,84,813
20,005,20,103,KS,"Leavenworth County",25,66,860
20,005,20,087,KS,"Jefferson County",18,42,414
20,005,20,043,KS,"Doniphan County",17,40,405
20,005,20,013,KS,"Brown County",12,20,258
20,005,29,095,MO,"Jackson County",11,20,276
20,005,29,165,MO,"Platte County",11,21,284
20,005,58,000,SS,"Other Flows - Same State",86,203,2202
20,005,59,000,DS,"Other Flows - Diff State",109,236,3216
