"1997-1998 County To County Migration  Inflows",,,,,,Missouri,,
"(Aggregate money amounts in thousands of dollars)",,,,,,,,
,,,,,,,,
"Migration into ",,"Migration from",,,,Number,Number,Aggregate
Missouri,,,,,,of,of,adjusted
State,County,State,County,State,"State totals, county totals,",returns,exemptions,gross
"FIPS Code",,,,,"and county by county detail",,,income
,,,,,,,,
29,000,96,000,MO,"Total Mig - US & For",153346,302674,4752756
29,000,97,000,MO,"Total Mig - US",150895,298631,4706492
29,000,97,001,MO,"Total Mig - US Same St",90830,178024,2596851
29,000,97,003,MO,"Total Mig - US Diff St",60065,120607,2109641
29,000,98,000,MO,"Total Mig - Foreign",2451,4043,46264
29,001,96,000,MO,"Adair County Tot Mig-US & For",648,1194,14058
29,001,97,000,MO,"Adair County Tot Mig-US",605,1150,13943
29,001,97,001,MO,"Adair County Tot Mig-Same St",310,593,7237
29,001,97,003,MO,"Adair County Tot Mig-Diff St",295,557,6706
29,001,98,000,MO,"Adair County Tot Mig-Foreign",43,44,115
29,001,29,001,MO,"Adair County Non-Migrants",6994,15450,248887
29,001,29,121,MO,"Macon County",40,85,868
29,001,29,103,MO,"Knox County",23,44,470
29,001,29,211,MO,"Sullivan County",21,47,458
29,001,29,019,MO,"Boone County",20,48,602
29,001,29,189,MO,"St Louis County",20,29,428
29,001,29,197,MO,"Schuyler County",19,44,326
29,001,29,171,MO,"Putnam County",15,23,389
29,001,29,095,MO,"Jackson County",14,27,442
29,001,04,013,AZ,"Maricopa County",11,25,233
29,001,49,049,UT,"Utah County",10,22,205
29,001,58,000,SS,"Other Flows - Same State",138,246,3254
29,001,59,000,DS,"Other Flows - Diff State",274,510,6268
29,001,59,001,DS,"Other Flows - Northeast",14,24,269
29,001,59,003,DS,"Other Flows - Midwest",125,228,3166
29,001,59,005,DS,"Other Flows - South",72,135,1664
29,001,59,007,DS,"Other Flows - West",63,123,1169
29,001,57,009,FR,"Foreign - Other flows",43,44,115
29,003,96,000,MO,"Andrew County Tot Mig-US & For",645,1398,19685
29,003,97,000,MO,"Andrew County Tot Mig-US",645,1398,19685
29,003,97,001,MO,"Andrew County Tot Mig-Same St",497,1053,14404
29,003,97,003,MO,"Andrew County Tot Mig-Diff St",148,345,5281
29,003,29,003,MO,"Andrew County Non-Migrants",6692,15757,258042
29,003,29,021,MO,"Buchanan County",355,754,10456
29,003,29,147,MO,"Nodaway County",21,42,559
29,003,29,087,MO,"Holt County",17,37,377
29,003,29,095,MO,"Jackson County",13,18,277
29,003,29,047,MO,"Clay County",11,14,210
29,003,29,049,MO,"Clinton County",10,22,486
29,003,58,000,SS,"Other Flows - Same State",70,166,2037
29,003,59,000,DS,"Other Flows - Diff State",148,345,5281
29,005,96,000,MO,"Atchison County Tot Mig-US & For",141,267,3555
29,005,97,000,MO,"Atchison County Tot Mig-US",141,267,3555
29,005,97,001,MO,"Atchison County Tot Mig-Same St",51,95,1332
29,005,97,003,MO,"Atchison County Tot Mig-Diff St",90,172,2223
29,005,29,005,MO,"Atchison County Non-Migrants",2230,4947,75342
29,005,29,147,MO,"Nodaway County",11,16,228
29,005,29,087,MO,"Holt County",10,14,203
29,005,31,127,NE,"Nemaha County",10,17,220
29,005,58,000,SS,"Other Flows - Same State",30,65,902
29,005,59,000,DS,"Other Flows - Diff State",80,155,2004
29,007,96,000,MO,"Audrain County Tot Mig-US & For",604,1209,15006
