"1997-1998 County To County Migration  Inflows",,,,,,Nevada,,
"(Aggregate money amounts in thousands of dollars)",,,,,,,,
,,,,,,,,
"Migration into ",,"Migration from",,,,Number,Number,Aggregate
Nevada,,,,,,of,of,adjusted
State,County,State,County,State,"State totals, county totals,",returns,exemptions,gross
"FIPS Code",,,,,"and county by county detail",,,income
,,,,,,,,
32,000,96,000,NV,"Total Mig - US & For",63931,122850,2618228
32,000,97,000,NV,"Total Mig - US",62713,120588,2586331
32,000,97,001,NV,"Total Mig - US Same St",8263,16171,291381
32,000,97,003,NV,"Total Mig - US Diff St",54450,104417,2294950
32,000,98,000,NV,"Total Mig - Foreign",1218,2262,31897
32,001,96,000,NV,"Churchill Count Tot Mig-US & For",1030,2303,28164
32,001,97,000,NV,"Churchill Count Tot Mig-US",941,2127,25991
32,001,97,001,NV,"Churchill Count Tot Mig-Same St",262,564,7575
32,001,97,003,NV,"Churchill Count Tot Mig-Diff St",679,1563,18416
32,001,98,000,NV,"Churchill Count Tot Mig-Foreign",89,176,2173
32,001,32,001,NV,"Churchill Count Non-Migrants",6920,16459,264484
32,001,32,031,NV,"Washoe County",94,165,2218
32,001,06,073,CA,"San Diego County",63,148,1770
32,001,32,019,NV,"Lyon County",36,83,1011
32,001,32,003,NV,"Clark County",27,56,894
32,001,06,031,CA,"Kings County",25,69,778
32,001,32,021,NV,"Mineral County",25,53,700
32,001,53,035,WA,"Kitsap County",25,62,812
32,001,06,037,CA,"Los Angeles County",20,33,503
32,001,32,023,NV,"Nye County",16,43,775
32,001,51,810,VA,"Virginia Beach",16,48,496
32,001,06,111,CA,"Ventura County",15,41,451
32,001,32,510,NV,"Carson City",15,36,476
32,001,06,085,CA,"Santa Clara County",14,25,419
32,001,06,067,CA,"Sacramento County",13,23,253
32,001,32,013,NV,"Humboldt County",13,37,396
32,001,06,013,CA,"Contra Costa County",11,25,291
32,001,12,031,FL,"Duval County",10,28,321
32,001,32,007,NV,"Elko County",10,27,240
32,001,53,029,WA,"Island County",10,30,247
32,001,58,000,SS,"Other Flows - Same State",26,64,865
32,001,59,000,DS,"Other Flows - Diff State",457,1031,12074
32,001,59,001,DS,"Other Flows - Northeast",17,28,428
32,001,59,003,DS,"Other Flows - Midwest",61,137,1698
32,001,59,005,DS,"Other Flows - South",125,266,3352
32,001,59,007,DS,"Other Flows - West",254,600,6596
32,001,57,009,FR,"Foreign - Other flows",89,176,2173
32,003,96,000,NV,"Clark County Tot Mig-US & For",42024,80108,1630042
32,003,97,000,NV,"Clark County Tot Mig-US",41163,78436,1607294
32,003,97,001,NV,"Clark County Tot Mig-Same St",1472,2721,52321
32,003,97,003,NV,"Clark County Tot Mig-Diff St",39691,75715,1554973
32,003,98,000,NV,"Clark County Tot Mig-Foreign",861,1672,22749
32,003,32,003,NV,"Clark County Non-Migrants",396751,828535,17580999
32,003,06,037,CA,"Los Angeles County",4474,9525,135362
32,003,06,059,CA,"Orange County",1275,2502,61517
32,003,06,073,CA,"San Diego County",1184,2279,40826
32,003,06,071,CA,"San Bernardino Count",1175,2548,40497
32,003,04,013,AZ,"Maricopa County",1094,2071,43320
32,003,17,031,IL,"Cook County",1044,1868,43536
32,003,15,003,HI,"Honolulu County",752,1547,23259
32,003,06,065,CA,"Riverside County",721,1529,21559
32,003,04,015,AZ,"Mohave County",703,1312,19151
32,003,32,031,NV,"Washoe County",700,1276,25203
32,003,57,005,FR,"Foreign - APO/FPO ZIPs",550,1203,14993
