"1998 - 1999 County to County Migration Outflow",,,,,,,,
"(Aggregate money amounts are in thousands of dollars)",,,,,,,,
,,,,,,,,
,,,,,,,,
"Migration from",,"Migration into",,,,Number,Number,Aggregate
Ohio,,,,,,of,of,adjusted
State,County,State,County,State,"State totals, county totals,",returns,exemptions,gross
"FIPS Code",,,,,"and county by county detail",,,income
39,000,96,000,OH,"Total Mig - US & For",257229,471348,10234443
39,000,97,000,OH,"Total Mig - US",254947,467499,10136608
39,000,97,001,OH,"Total Mig - US Same St",158970,288685,5661673
39,000,97,003,OH,"Total Mig - US Diff St",95977,178814,4474935
39,000,98,000,OH,"Total Mig - Foreign",2282,3849,97835
39,001,96,000,OH,"Adams County Tot Mig-US & For",635,1302,14399
39,001,97,000,OH,"Adams County Tot Mig-US",635,1302,14399
39,001,97,001,OH,"Adams County Tot Mig-Same St",492,1017,10995
39,001,97,003,OH,"Adams County Tot Mig-Diff St",143,285,3404
39,001,39,001,OH,"Adams County Non-Migrants",10807,24589,317819
39,001,39,015,OH,"Brown County",92,197,2189
39,001,39,071,OH,"Highland County",84,169,1853
39,001,39,145,OH,"Scioto County",64,149,1216
39,001,39,025,OH,"Clermont County",55,113,1365
39,001,39,131,OH,"Pike County",43,100,814
39,001,39,061,OH,"Hamilton County",30,50,685
39,001,21,161,KY,"Mason County",18,35,617
39,001,39,049,OH,"Franklin County",16,27,351
39,001,39,017,OH,"Butler County",15,29,426
39,001,39,027,OH,"Clinton County",12,19,236
39,001,39,165,OH,"Warren County",11,29,214
39,001,58,000,SS,"Other Flows - Same State",70,135,1646
39,001,59,000,DS,"Other Flows - Diff State",125,250,2788
39,003,96,000,OH,"Allen County Tot Mig-US & For",2199,4034,68437
39,003,97,000,OH,"Allen County Tot Mig-US",2177,4000,67955
39,003,97,001,OH,"Allen County Tot Mig-Same St",1301,2333,38327
39,003,97,003,OH,"Allen County Tot Mig-Diff St",876,1667,29627
39,003,98,000,OH,"Allen County Tot Mig-Foreign",22,34,482
39,003,39,003,OH,"Allen County Non-Migrants",41156,89153,1663775
39,003,39,011,OH,"Auglaize County",221,439,5800
39,003,39,049,OH,"Franklin County",203,302,5233
39,003,39,065,OH,"Hardin County",102,189,2631
39,003,39,137,OH,"Putnam County",91,171,2730
39,003,39,063,OH,"Hancock County",83,145,2908
39,003,39,161,OH,"Van Wert County",68,143,1794
39,003,39,091,OH,"Logan County",50,74,1428
39,003,39,095,OH,"Lucas County",43,75,1873
39,003,39,113,OH,"Montgomery County",40,65,1231
39,003,39,061,OH,"Hamilton County",32,46,754
39,003,39,149,OH,"Shelby County",32,58,964
39,003,39,173,OH,"Wood County",31,54,914
39,003,39,107,OH,"Mercer County",27,45,647
39,003,18,003,IN,"Allen County",23,39,729
39,003,39,035,OH,"Cuyahoga County",23,38,903
39,003,39,017,OH,"Butler County",20,36,855
39,003,39,041,OH,"Delaware County",20,37,862
39,003,26,163,MI,"Wayne County",18,45,851
39,003,39,139,OH,"Richland County",18,40,777
39,003,04,013,AZ,"Maricopa County",17,30,596
39,003,18,097,IN,"Marion County",15,22,375
39,003,39,109,OH,"Miami County",14,25,405
39,003,17,031,IL,"Cook County",13,22,219
39,003,32,003,NV,"Clark County",13,20,451
39,003,12,103,FL,"Pinellas County",12,17,380
39,003,12,071,FL,"Lee County",11,18,1004
39,003,18,039,IN,"Elkhart County",11,19,275
39,003,39,039,OH,"Defiance County",10,15,244
39,003,58,000,SS,"Other Flows - Same State",173,336,5375
39,003,59,000,DS,"Other Flows - Diff State",743,1435,24747
39,003,59,001,DS,"Other Flows - Northeast",66,122,2332
39,003,59,003,DS,"Other Flows - Midwest",197,408,7927
39,003,59,005,DS,"Other Flows - South",399,762,11579
39,003,59,007,DS,"Other Flows - West",81,143,2909
39,003,57,009,FR,"Foreign - Other flows",22,34,482
39,005,96,000,OH,"Ashland County Tot Mig-US & For",1391,2515,38925
39,005,97,000,OH,"Ashland County Tot Mig-US",1381,2504,38843
39,005,97,001,OH,"Ashland County Tot Mig-Same St",1047,1870,27077
39,005,97,003,OH,"Ashland County Tot Mig-Diff St",334,634,11766
39,005,98,000,OH,"Ashland County Tot Mig-Foreign",10,11,82
39,005,39,005,OH,"Ashland County Non-Migrants",21154,46218,846118
39,005,39,139,OH,"Richland County",350,640,8977
39,005,39,169,OH,"Wayne County",111,198,3167
39,005,39,049,OH,"Franklin County",86,114,2196
39,005,39,077,OH,"Huron County",65,117,1315
39,005,39,093,OH,"Lorain County",61,124,1458
39,005,39,035,OH,"Cuyahoga County",55,79,1647
39,005,39,103,OH,"Medina County",44,80,1319
39,005,39,083,OH,"Knox County",30,68,719
39,005,39,033,OH,"Crawford County",25,46,437
39,005,39,075,OH,"Holmes County",25,44,569
39,005,39,153,OH,"Summit County",20,25,410
39,005,39,043,OH,"Erie County",13,23,320
39,005,58,000,SS,"Other Flows - Same State",162,312,4541
39,005,59,000,DS,"Other Flows - Diff State",334,634,11766
39,005,59,001,DS,"Other Flows - Northeast",49,77,1238
39,005,59,003,DS,"Other Flows - Midwest",76,166,2983
39,005,59,005,DS,"Other Flows - South",150,299,6322
39,005,59,007,DS,"Other Flows - West",59,92,1222
39,005,57,009,FR,"Foreign - Other flows",10,11,82
39,007,96,000,OH,"Ashtabula Count Tot Mig-US & For",1880,3449,51762
39,007,97,000,OH,"Ashtabula Count Tot Mig-US",1858,3420,51429
39,007,97,001,OH,"Ashtabula Count Tot Mig-Same St",1079,1923,30598
39,007,97,003,OH,"Ashtabula Count Tot Mig-Diff St",779,1497,20831
39,007,98,000,OH,"Ashtabula Count Tot Mig-Foreign",22,29,333
39,007,39,007,OH,"Ashtabula Count Non-Migrants",38459,83436,1303708
39,007,39,085,OH,"Lake County",341,636,10994
39,007,39,035,OH,"Cuyahoga County",189,303,5513
39,007,39,155,OH,"Trumbull County",122,248,2951
39,007,39,055,OH,"Geauga County",90,190,2363
39,007,39,049,OH,"Franklin County",69,106,1293
39,007,42,049,PA,"Erie County",66,159,1581
39,007,39,153,OH,"Summit County",41,52,1117
