"2001 - 2002 County to County Migration Outflow",,,,,,,,
"(Aggregate money amounts are in thousands of dollars)",,,,,,,,
,,,,,,,,
,,,,,,,,
"Migration from",,"Migration into",,,,Number,Number,Aggregate
Iowa,,,,,,of,of,adjusted
State,County,State,County,State,"State totals, county totals,",returns,exemptions,gross
"FIPS Code",,,,,"and county by county detail",,,income
19,000,96,000,IA,"Total Mig - US & For",73756,134679,2654915
19,000,97,000,IA,"Total Mig - US",73243,133879,2642263
19,000,97,001,IA,"Total Mig - US Same St",39385,71316,1293271
19,000,97,003,IA,"Total Mig - US Diff St",33858,62563,1348991
19,000,98,000,IA,"Total Mig - Foreign",513,800,12652
19,001,96,000,IA,"Adair County Tot Mig-US & For",221,435,6370
19,001,97,000,IA,"Adair County Tot Mig-US",221,435,6370
19,001,97,001,IA,"Adair County Tot Mig-Same St",177,344,4881
19,001,97,003,IA,"Adair County Tot Mig-Diff St",44,91,1489
19,001,19,001,IA,"Adair County Non-Migrants",3394,7599,125572
19,001,19,153,IA,"Polk County",42,57,1144
19,001,19,077,IA,"Guthrie County",23,51,615
19,001,19,175,IA,"Union County",15,37,472
19,001,19,121,IA,"Madison County",13,35,473
19,001,19,049,IA,"Dallas County",11,26,272
19,001,19,029,IA,"Cass County",10,23,332
19,001,58,000,SS,"Other Flows - Same State",63,115,1573
19,001,59,000,DS,"Other Flows - Diff State",44,91,1489
19,003,96,000,IA,"Adams County Tot Mig-US & For",108,192,3172
19,003,97,000,IA,"Adams County Tot Mig-US",108,192,3172
19,003,97,001,IA,"Adams County Tot Mig-Same St",69,122,2151
19,003,97,003,IA,"Adams County Tot Mig-Diff St",39,70,1021
19,003,19,003,IA,"Adams County Non-Migrants",1683,3885,54893
19,003,19,153,IA,"Polk County",11,17,286
19,003,19,173,IA,"Taylor County",11,25,255
19,003,58,000,SS,"Other Flows - Same State",47,80,1611
19,003,59,000,DS,"Other Flows - Diff State",39,70,1021
19,005,96,000,IA,"Allamakee Count Tot Mig-US & For",320,559,11060
19,005,97,000,IA,"Allamakee Count Tot Mig-US",320,559,11060
19,005,97,001,IA,"Allamakee Count Tot Mig-Same St",148,261,6187
19,005,97,003,IA,"Allamakee Count Tot Mig-Diff St",172,298,4873
19,005,19,005,IA,"Allamakee Count Non-Migrants",5182,11811,179703
19,005,19,191,IA,"Winneshiek County",34,68,2792
19,005,19,043,IA,"Clayton County",30,53,786
19,005,27,055,MN,"Houston County",26,50,762
19,005,19,113,IA,"Linn County",16,31,599
19,005,55,023,WI,"Crawford County",16,31,431
19,005,55,063,WI,"La Crosse County",12,19,339
19,005,19,065,IA,"Fayette County",10,19,243
19,005,58,000,SS,"Other Flows - Same State",58,90,1768
19,005,59,000,DS,"Other Flows - Diff State",118,198,3341
19,007,96,000,IA,"Appanoose Count Tot Mig-US & For",322,585,8096
19,007,97,000,IA,"Appanoose Count Tot Mig-US",322,585,8096
19,007,97,001,IA,"Appanoose Count Tot Mig-Same St",216,401,5415
19,007,97,003,IA,"Appanoose Count Tot Mig-Diff St",106,184,2681
19,007,19,007,IA,"Appanoose Count Non-Migrants",4518,9972,149089
19,007,19,153,IA,"Polk County",46,58,1111
19,007,19,185,IA,"Wayne County",21,48,390
19,007,19,179,IA,"Wapello County",20,36,408
19,007,19,103,IA,"Johnson County",16,17,284
19,007,19,135,IA,"Monroe County",15,37,402
19,007,29,171,MO,"Putnam County",12,23,278
19,007,19,051,IA,"Davis County",11,33,217
19,007,19,123,IA,"Mahaska County",10,22,344
19,007,58,000,SS,"Other Flows - Same State",77,150,2259
19,007,59,000,DS,"Other Flows - Diff State",94,161,2403
19,009,96,000,IA,"Audubon County Tot Mig-US & For",161,275,4280
19,009,97,000,IA,"Audubon County Tot Mig-US",161,275,4280
19,009,97,001,IA,"Audubon County Tot Mig-Same St",117,205,3329
19,009,97,003,IA,"Audubon County Tot Mig-Diff St",44,70,951
19,009,19,009,IA,"Audubon County Non-Migrants",2633,6143,88264
19,009,19,153,IA,"Polk County",27,34,603
19,009,19,027,IA,"Carroll County",21,40,585
19,009,19,029,IA,"Cass County",11,22,567
19,009,19,155,IA,"Pottawattamie County",11,20,224
19,009,19,165,IA,"Shelby County",10,21,290
19,009,58,000,SS,"Other Flows - Same State",37,68,1060
19,009,59,000,DS,"Other Flows - Diff State",44,70,951
19,011,96,000,IA,"Benton County Tot Mig-US & For",690,1288,22276
19,011,97,000,IA,"Benton County Tot Mig-US",690,1288,22276
19,011,97,001,IA,"Benton County Tot Mig-Same St",544,1019,17275
19,011,97,003,IA,"Benton County Tot Mig-Diff St",146,269,5001
