"2001 - 2002 County to County Migration Outflow",,,,,,,,
"(Aggregate money amounts are in thousands of dollars)",,,,,,,,
,,,,,,,,
,,,,,,,,
"Migration from",,"Migration into",,,,Number,Number,Aggregate
SouthDakota,,,,,,of,of,adjusted
State,County,State,County,State,"State totals, county totals,",returns,exemptions,gross
"FIPS Code",,,,,"and county by county detail",,,income
46,000,96,000,SD,"Total Mig - US & For",24685,45544,792990
46,000,97,000,SD,"Total Mig - US",24408,45059,785672
46,000,97,001,SD,"Total Mig - US Same St",12725,23320,389523
46,000,97,003,SD,"Total Mig - US Diff St",11683,21739,396150
46,000,98,000,SD,"Total Mig - Foreign",277,485,7317
46,003,96,000,SD,"Aurora County Tot Mig-US & For",110,193,2923
46,003,97,000,SD,"Aurora County Tot Mig-US",110,193,2923
46,003,97,001,SD,"Aurora County Tot Mig-Same St",84,147,2186
46,003,97,003,SD,"Aurora County Tot Mig-Diff St",26,46,737
46,003,46,003,SD,"Aurora County Non-Migrants",1187,2786,37071
46,003,46,035,SD,"Davison County",28,50,583
46,003,46,099,SD,"Minnehaha County",16,31,355
46,003,58,000,SS,"Other Flows - Same State",40,66,1248
46,003,59,000,DS,"Other Flows - Diff State",26,46,737
46,005,96,000,SD,"Beadle County Tot Mig-US & For",497,889,15906
46,005,97,000,SD,"Beadle County Tot Mig-US",497,889,15906
46,005,97,001,SD,"Beadle County Tot Mig-Same St",287,509,9244
46,005,97,003,SD,"Beadle County Tot Mig-Diff St",210,380,6662
46,005,46,005,SD,"Beadle County Non-Migrants",6205,13557,245517
46,005,46,099,SD,"Minnehaha County",60,81,1340
46,005,46,103,SD,"Pennington County",24,45,1371
46,005,46,013,SD,"Brown County",22,38,966
46,005,46,035,SD,"Davison County",22,41,684
46,005,46,011,SD,"Brookings County",21,29,486
46,005,46,029,SD,"Codington County",21,28,588
46,005,46,073,SD,"Jerauld County",11,29,276
46,005,46,065,SD,"Hughes County",10,17,275
46,005,58,000,SS,"Other Flows - Same State",96,201,3259
46,005,59,000,DS,"Other Flows - Diff State",210,380,6662
46,007,96,000,SD,"Bennett County Tot Mig-US & For",78,153,2561
46,007,97,000,SD,"Bennett County Tot Mig-US",78,153,2561
46,007,97,001,SD,"Bennett County Tot Mig-Same St",41,90,1068
46,007,97,003,SD,"Bennett County Tot Mig-Diff St",37,63,1493
46,007,46,007,SD,"Bennett County Non-Migrants",909,2332,26101
46,007,46,103,SD,"Pennington County",13,23,237
46,007,58,000,SS,"Other Flows - Same State",28,67,831
46,007,59,000,DS,"Other Flows - Diff State",37,63,1493
46,009,96,000,SD,"Bon Homme Count Tot Mig-US & For",194,338,5070
46,009,97,000,SD,"Bon Homme Count Tot Mig-US",194,338,5070
46,009,97,001,SD,"Bon Homme Count Tot Mig-Same St",134,239,3485
46,009,97,003,SD,"Bon Homme Count Tot Mig-Diff St",60,99,1585
46,009,46,009,SD,"Bon Homme Count Non-Migrants",2233,5087,73541
46,009,46,135,SD,"Yankton County",43,81,1070
46,009,46,099,SD,"Minnehaha County",26,39,764
46,009,46,023,SD,"Charles Mix County",10,26,263
46,009,46,067,SD,"Hutchinson County",10,18,350
46,009,58,000,SS,"Other Flows - Same State",45,75,1038
46,009,59,000,DS,"Other Flows - Diff State",60,99,1585
46,011,96,000,SD,"Brookings Count Tot Mig-US & For",1056,1797,31562
46,011,97,000,SD,"Brookings Count Tot Mig-US",1056,1797,31562
46,011,97,001,SD,"Brookings Count Tot Mig-Same St",499,817,13617
46,011,97,003,SD,"Brookings Count Tot Mig-Diff St",557,980,17944
46,011,46,011,SD,"Brookings Count Non-Migrants",8944,19695,414330
46,011,46,099,SD,"Minnehaha County",163,254,4245
46,011,27,053,MN,"Hennepin County",43,57,1079
46,011,46,029,SD,"Codington County",28,44,731
46,011,46,083,SD,"Lincoln County",28,40,765
46,011,46,103,SD,"Pennington County",24,54,1008
46,011,46,101,SD,"Moody County",23,47,625
46,011,04,013,AZ,"Maricopa County",21,40,995
46,011,46,079,SD,"Lake County",20,31,421
46,011,46,077,SD,"Kingsbury County",19,27,412
46,011,46,039,SD,"Deuel County",18,31,712
46,011,46,057,SD,"Hamlin County",15,32,727
46,011,46,135,SD,"Yankton County",15,21,411
46,011,46,013,SD,"Brown County",13,25,428
46,011,46,065,SD,"Hughes County",13,22,303
46,011,46,093,SD,"Meade County",13,17,339
46,011,46,035,SD,"Davison County",11,20,263
46,011,27,081,MN,"Lincoln County",10,21,199
46,011,27,123,MN,"Ramsey County",10,14,391
46,011,38,017,ND,"Cass County",10,25,442
46,011,46,005,SD,"Beadle County",10,12,143
46,011,58,000,SS,"Other Flows - Same State",86,140,2085
46,011,59,000,DS,"Other Flows - Diff State",463,823,14838
46,011,59,001,DS,"Other Flows - Northeast",20,37,651
46,011,59,003,DS,"Other Flows - Midwest",252,443,8217
46,011,59,005,DS,"Other Flows - South",83,160,2913
46,011,59,007,DS,"Other Flows - West",108,183,3058
46,013,96,000,SD,"Brown County Tot Mig-US & For",884,1556,28992
46,013,97,000,SD,"Brown County Tot Mig-US",884,1556,28992
46,013,97,001,SD,"Brown County Tot Mig-Same St",411,728,12821
46,013,97,003,SD,"Brown County Tot Mig-Diff St",473,828,16172
46,013,46,013,SD,"Brown County Non-Migrants",13123,28379,598590
46,013,46,099,SD,"Minnehaha County",76,116,1765
46,013,27,053,MN,"Hennepin County",40,50,1126
46,013,46,103,SD,"Pennington County",33,73,1354
46,013,46,029,SD,"Codington County",31,51,746
46,013,46,045,SD,"Edmunds County",31,51,1899
46,013,38,017,ND,"Cass County",26,49,1171
46,013,46,115,SD,"Spink County",25,51,788
46,013,46,065,SD,"Hughes County",20,33,473
46,013,04,013,AZ,"Maricopa County",17,24,547
46,013,27,123,MN,"Ramsey County",17,20,504
46,013,27,037,MN,"Dakota County",15,24,568
46,013,46,083,SD,"Lincoln County",15,38,844
46,013,46,081,SD,"Lawrence County",14,24,248
46,013,46,035,SD,"Davison County",13,31,352
46,013,46,049,SD,"Faulk County",12,19,308
46,013,46,011,SD,"Brookings County",11,16,336
46,013,46,027,SD,"Clay County",11,16,187
46,013,46,037,SD,"Day County",11,21,614
46,013,46,109,SD,"Roberts County",11,15,229
46,013,38,015,ND,"Burleigh County",10,25,270
46,013,46,091,SD,"Marshall County",10,17,334
46,013,58,000,SS,"Other Flows - Same State",87,156,2343
46,013,59,000,DS,"Other Flows - Diff State",348,636,11986
46,013,59,001,DS,"Other Flows - Northeast",13,26,599
46,013,59,003,DS,"Other Flows - Midwest",175,316,6096
46,013,59,005,DS,"Other Flows - South",39,77,1531
46,013,59,007,DS,"Other Flows - West",121,217,3760
46,015,96,000,SD,"Brule County Tot Mig-US & For",186,311,5633
46,015,97,000,SD,"Brule County Tot Mig-US",186,311,5633
46,015,97,001,SD,"Brule County Tot Mig-Same St",124,212,3795
46,015,97,003,SD,"Brule County Tot Mig-Diff St",62,99,1838
46,015,46,015,SD,"Brule County Non-Migrants",1667,3734,57834
46,015,46,099,SD,"Minnehaha County",27,39,743
46,015,46,085,SD,"Lyman County",15,26,423
46,015,46,035,SD,"Davison County",12,20,256
46,015,58,000,SS,"Other Flows - Same State",70,127,2374
46,015,59,000,DS,"Other Flows - Diff State",62,99,1838
46,017,96,000,SD,"Buffalo County Tot Mig-US & For",55,115,1033
46,017,97,000,SD,"Buffalo County Tot Mig-US",55,115,1033
46,017,46,017,SD,"Buffalo County Non-Migrants",508,1400,11666
46,019,96,000,SD,"Butte County Tot Mig-US & For",313,643,7082
46,019,97,000,SD,"Butte County Tot Mig-US",313,643,7082
46,019,97,001,SD,"Butte County Tot Mig-Same St",184,363,3876
46,019,97,003,SD,"Butte County Tot Mig-Diff St",129,280,3207
46,019,46,019,SD,"Butte County Non-Migrants",3062,7131,100191
46,019,46,081,SD,"Lawrence County",84,164,1724
46,019,46,093,SD,"Meade County",35,70,707
46,019,46,103,SD,"Pennington County",28,49,698
46,019,56,005,WY,"Campbell County",14,29,383
46,019,56,011,WY,"Crook County",11,21,212
46,019,58,000,SS,"Other Flows - Same State",37,80,747
46,019,59,000,DS,"Other Flows - Diff State",104,230,2612
46,021,96,000,SD,"Campbell County Tot Mig-US & For",52,85,1434
46,021,97,000,SD,"Campbell County Tot Mig-US",52,85,1434
46,021,97,001,SD,"Campbell County Tot Mig-Same St",27,47,702
46,021,97,003,SD,"Campbell County Tot Mig-Diff St",25,38,732
46,021,46,021,SD,"Campbell County Non-Migrants",720,1758,21132
46,021,46,013,SD,"Brown County",10,16,171
46,021,58,000,SS,"Other Flows - Same State",17,31,531
46,021,59,000,DS,"Other Flows - Diff State",25,38,732
46,023,96,000,SD,"Charles Mix Cou Tot Mig-US & For",211,400,5179
46,023,97,000,SD,"Charles Mix Cou Tot Mig-US",211,400,5179
46,023,97,001,SD,"Charles Mix Cou Tot Mig-Same St",129,233,3212
46,023,97,003,SD,"Charles Mix Cou Tot Mig-Diff St",82,167,1967
46,023,46,023,SD,"Charles Mix Cou Non-Migrants",2947,7192,93707
46,023,46,099,SD,"Minnehaha County",31,55,580
46,023,46,035,SD,"Davison County",20,30,401
46,023,58,000,SS,"Other Flows - Same State",78,148,2231
46,023,59,000,DS,"Other Flows - Diff State",82,167,1967
46,025,96,000,SD,"Clark County Tot Mig-US & For",108,190,3060
46,025,97,000,SD,"Clark County Tot Mig-US",108,190,3060
46,025,97,001,SD,"Clark County Tot Mig-Same St",76,133,2151
46,025,97,003,SD,"Clark County Tot Mig-Diff St",32,57,909
46,025,46,025,SD,"Clark County Non-Migrants",1336,3084,46071
46,025,46,029,SD,"Codington County",26,38,639
46,025,58,000,SS,"Other Flows - Same State",50,95,1512
46,025,59,000,DS,"Other Flows - Diff State",32,57,909
46,027,96,000,SD,"Clay County Tot Mig-US & For",688,1185,18603
46,027,97,000,SD,"Clay County Tot Mig-US",688,1185,18603
46,027,97,001,SD,"Clay County Tot Mig-Same St",332,557,8653
46,027,97,003,SD,"Clay County Tot Mig-Diff St",356,628,9950
46,027,46,027,SD,"Clay County Non-Migrants",3803,8220,148289
46,027,46,099,SD,"Minnehaha County",104,167,2736
46,027,46,135,SD,"Yankton County",44,82,1012
46,027,46,127,SD,"Union County",30,54,1178
46,027,46,083,SD,"Lincoln County",27,39,977
46,027,19,193,IA,"Woodbury County",25,51,777
46,027,46,103,SD,"Pennington County",17,25,311
46,027,46,125,SD,"Turner County",13,24,190
46,027,04,013,AZ,"Maricopa County",11,13,196
46,027,27,053,MN,"Hennepin County",10,10,139
46,027,31,055,NE,"Douglas County",10,15,176
46,027,58,000,SS,"Other Flows - Same State",97,166,2248
46,027,59,000,DS,"Other Flows - Diff State",300,539,8663
46,027,59,001,DS,"Other Flows - Northeast",16,26,595
46,027,59,003,DS,"Other Flows - Midwest",154,274,4388
46,027,59,005,DS,"Other Flows - South",43,81,1290
46,027,59,007,DS,"Other Flows - West",87,158,2389
46,029,96,000,SD,"Codington Count Tot Mig-US & For",751,1403,24318
