"2000 - 2001 County to County Migration Inflow",,,,,,,,
"(Aggregate money amounts are in thousands of dollars)",,,,,,,,
,,,,,,,,
,,,,,,,,
"Migration into",,"Migration from",,,,Number,Number,Aggregate
Hawaii,,,,,,of,of,adjusted
State,County,State,County,State,"State totals, county totals,",returns,exemptions,gross
"FIPS Code",,,,,"and county by county detail",,,income
15,000,96,000,HI,"Total Mig - US & For",27285,51052,1003748
15,000,97,000,HI,"Total Mig - US",23734,44967,918193
15,000,97,001,HI,"Total Mig - US Same St",3249,5620,95926
15,000,97,003,HI,"Total Mig - US Diff St",20485,39347,822267
15,000,98,000,HI,"Total Mig - Foreign",3551,6085,85555
15,001,96,000,HI,"Hawaii County Tot Mig-US & For",2896,5007,121714
15,001,97,000,HI,"Hawaii County Tot Mig-US",2782,4830,120102
15,001,97,001,HI,"Hawaii County Tot Mig-Same St",849,1548,26429
15,001,97,003,HI,"Hawaii County Tot Mig-Diff St",1933,3282,93673
15,001,98,000,HI,"Hawaii County Tot Mig-Foreign",114,177,1611
15,001,15,001,HI,"Hawaii County Non-Migrants",48241,102091,1913772
15,001,15,003,HI,"Honolulu County",652,1181,19648
15,001,15,009,HI,"Maui County",137,255,4507
15,001,06,037,CA,"Los Angeles County",114,179,4197
15,001,06,073,CA,"San Diego County",66,108,2722
15,001,32,003,NV,"Clark County",63,119,1654
15,001,53,033,WA,"King County",60,90,4299
15,001,06,059,CA,"Orange County",53,103,4516
15,001,04,013,AZ,"Maricopa County",35,68,1564
15,001,06,085,CA,"Santa Clara County",33,57,3343
15,001,06,001,CA,"Alameda County",32,57,2615
15,001,06,075,CA,"San Francisco County",26,34,1293
15,001,41,051,OR,"Multnomah County",26,34,1155
15,001,06,081,CA,"San Mateo County",25,38,2742
15,001,06,097,CA,"Sonoma County",25,40,1568
15,001,06,087,CA,"Santa Cruz County",23,43,995
15,001,57,005,FR,"Foreign - APO/FPO ZIPs",23,36,593
15,001,06,065,CA,"Riverside County",22,36,834
15,001,06,041,CA,"Marin County",21,34,1566
15,001,41,005,OR,"Clackamas County",21,34,1195
15,001,02,020,AK,"Anchorage Borough",18,41,778
15,001,06,013,CA,"Contra Costa County",18,31,808
15,001,53,061,WA,"Snohomish County",18,27,769
15,001,41,067,OR,"Washington County",17,37,1191
15,001,53,011,WA,"Clark County",16,28,4333
15,001,06,083,CA,"Santa Barbara County",15,22,517
15,001,27,053,MN,"Hennepin County",15,31,1554
15,001,04,019,AZ,"Pima County",14,19,441
15,001,06,067,CA,"Sacramento County",14,25,751
15,001,41,039,OR,"Lane County",14,22,321
15,001,06,071,CA,"San Bernardino Count",11,22,365
15,001,17,031,IL,"Cook County",11,17,522
15,001,32,031,NV,"Washoe County",11,12,735
15,001,04,005,AZ,"Coconino County",10,18,337
15,001,08,005,CO,"Arapahoe County",10,18,599
15,001,08,013,CO,"Boulder County",10,12,373
15,001,08,069,CO,"Larimer County",10,18,382
15,001,25,017,MA,"Middlesex County",10,15,352
15,001,41,017,OR,"Deschutes County",10,21,216
15,001,41,047,OR,"Marion County",10,18,243
15,001,53,035,WA,"Kitsap County",10,18,231
15,001,53,053,WA,"Pierce County",10,16,916
15,001,58,000,SS,"Other Flows - Same State",60,112,2275
15,001,59,000,DS,"Other Flows - Diff State",1006,1720,40681
15,001,59,001,DS,"Other Flows - Northeast",127,199,5516
15,001,59,003,DS,"Other Flows - Midwest",164,283,6598
15,001,59,005,DS,"Other Flows - South",275,471,11467
15,001,59,007,DS,"Other Flows - West",440,767,17101
15,001,57,009,FR,"Foreign - Other flows",91,141,1018
15,003,96,000,HI,"Honolulu County Tot Mig-US & For",20205,39295,712760
15,003,97,000,HI,"Honolulu County Tot Mig-US",16854,33515,631614
15,003,97,001,HI,"Honolulu County Tot Mig-Same St",1381,2275,36359
15,003,97,003,HI,"Honolulu County Tot Mig-Diff St",15473,31240,595254
15,003,98,000,HI,"Honolulu County Tot Mig-Foreign",3351,5780,81147
15,003,15,003,HI,"Honolulu County Non-Migrants",314692,656619,15066170
15,003,57,005,FR,"Foreign - APO/FPO ZIPs",2074,4127,62707
15,003,06,073,CA,"San Diego County",625,1395,22511
15,003,15,001,HI,"Hawaii County",625,1070,13284
15,003,06,037,CA,"Los Angeles County",564,900,22622
15,003,15,009,HI,"Maui County",522,823,16047
15,003,48,027,TX,"Bell County",360,899,10023
15,003,53,033,WA,"King County",304,458,12699
15,003,37,051,NC,"Cumberland County",275,744,7864
15,003,32,003,NV,"Clark County",257,471,6961
15,003,53,053,WA,"Pierce County",221,491,7009
15,003,06,059,CA,"Orange County",219,393,9309
15,003,48,029,TX,"Bexar County",179,449,6937
15,003,04,013,AZ,"Maricopa County",170,269,6455
15,003,06,085,CA,"Santa Clara County",168,272,19397
15,003,06,071,CA,"San Bernardino Count",163,345,5392
15,003,37,133,NC,"Onslow County",160,386,4292
15,003,51,059,VA,"Fairfax County",156,363,9725
15,003,06,075,CA,"San Francisco County",154,233,9096
15,003,12,033,FL,"Escambia County",154,259,3874
15,003,08,041,CO,"El Paso County",136,351,4772
15,003,06,001,CA,"Alameda County",135,217,11395
15,003,36,045,NY,"Jefferson County",132,354,3409
15,003,53,035,WA,"Kitsap County",124,337,5581
15,003,06,053,CA,"Monterey County",123,246,4471
15,003,17,031,IL,"Cook County",123,190,5349
15,003,12,031,FL,"Duval County",120,276,4525
15,003,51,810,VA,"Virginia Beach",119,302,4699
15,003,13,215,GA,"Muscogee County",112,338,3635
15,003,09,011,CT,"New London County",111,268,3846
15,003,21,047,KY,"Christian County",110,308,2740
15,003,24,003,MD,"Anne Arundel County",106,289,5381
15,003,40,031,OK,"Comanche County",106,339,3178
15,003,06,081,CA,"San Mateo County",105,164,6095
15,003,06,013,CA,"Contra Costa County",94,140,4677
15,003,48,201,TX,"Harris County",90,152,3206
15,003,13,245,GA,"Richmond County",85,184,2029
15,003,48,099,TX,"Coryell County",84,297,2269
15,003,48,141,TX,"El Paso County",84,210,2545
15,003,06,111,CA,"Ventura County",75,132,2846
15,003,13,179,GA,"Liberty County",74,200,1685
15,003,45,015,SC,"Berkeley County",74,171,2426
15,003,48,451,TX,"Tom Green County",74,133,1866
15,003,47,125,TN,"Montgomery County",73,210,2608
15,003,48,439,TX,"Tarrant County",72,137,2930
15,003,04,003,AZ,"Cochise County",70,158,1882
15,003,53,061,WA,"Snohomish County",70,156,2147
15,003,06,067,CA,"Sacramento County",69,98,2024
15,003,06,065,CA,"Riverside County",67,118,2332
15,003,22,115,LA,"Vernon Parish",66,182,1883
15,003,49,035,UT,"Salt Lake County",64,151,2443
15,003,04,019,AZ,"Pima County",62,134,2262
15,003,51,710,VA,Norfolk,62,140,2024
