"2002-2003 County To County Migration  Outflows",,,,,,"North Dakota",,
"(Aggregate money amounts in thousands of dollars)",,,,,,,,
,,,,,,,,
"Migration from",,"Migration into",,,,Number,Number,Aggregate
"North Dakota",,,,,,of,of,adjusted
State,County,State,County,State,"State totals, county totals,",returns,exemptions,gross
"FIPS Code",,,,,"and county by county detail",,,income
,,,,,,,,
38,000,96,000,ND,"Total Mig - US & For",18100,32290,545377
38,000,97,000,ND,"Total Mig - US",17677,31468,534769
38,000,97,001,ND,"Total Mig - US Same St",7951,13564,209439
38,000,97,003,ND,"Total Mig - US Diff St",9726,17904,325329
38,000,98,000,ND,"Total Mig - Foreign",423,822,10608
38,001,96,000,ND,"Adams County Tot Mig-US & For",57,103,2254
38,001,97,000,ND,"Adams County Tot Mig-US",57,103,2254
38,001,97,001,ND,"Adams County Tot Mig-Same St",31,58,1663
38,001,97,003,ND,"Adams County Tot Mig-Diff St",26,45,591
38,001,38,001,ND,"Adams County Non-Migrants",851,1901,27688
38,001,58,000,SS,"Other Flows - Same State",31,58,1663
38,001,59,000,DS,"Other Flows - Diff State",26,45,591
38,003,96,000,ND,"Barnes County Tot Mig-US & For",278,452,7599
38,003,97,000,ND,"Barnes County Tot Mig-US",278,452,7599
38,003,97,001,ND,"Barnes County Tot Mig-Same St",195,309,4525
38,003,97,003,ND,"Barnes County Tot Mig-Diff St",83,143,3074
38,003,38,003,ND,"Barnes County Non-Migrants",4081,9009,156049
38,003,38,017,ND,"Cass County",96,130,2043
38,003,38,093,ND,"Stutsman County",29,56,844
38,003,58,000,SS,"Other Flows - Same State",70,123,1638
38,003,59,000,DS,"Other Flows - Diff State",83,143,3074
38,005,96,000,ND,"Benson County Tot Mig-US & For",144,273,2833
38,005,97,000,ND,"Benson County Tot Mig-US",144,273,2833
38,005,97,001,ND,"Benson County Tot Mig-Same St",107,203,2177
38,005,97,003,ND,"Benson County Tot Mig-Diff St",37,70,656
38,005,38,005,ND,"Benson County Non-Migrants",2238,5419,58689
38,005,38,071,ND,"Ramsey County",41,98,761
38,005,38,017,ND,"Cass County",19,28,525
38,005,38,035,ND,"Grand Forks County",11,17,154
38,005,58,000,SS,"Other Flows - Same State",36,60,738
38,005,59,000,DS,"Other Flows - Diff State",37,70,656
38,007,96,000,ND,"Billings County Tot Mig-US & For",35,60,1137
38,007,97,000,ND,"Billings County Tot Mig-US",35,60,1137
38,007,38,007,ND,"Billings County Non-Migrants",303,697,8702
38,009,96,000,ND,"Bottineau Count Tot Mig-US & For",184,293,4211
38,009,97,000,ND,"Bottineau Count Tot Mig-US",184,293,4211
38,009,97,001,ND,"Bottineau Count Tot Mig-Same St",111,175,2676
38,009,97,003,ND,"Bottineau Count Tot Mig-Diff St",73,118,1536
38,009,38,009,ND,"Bottineau Count Non-Migrants",2582,5636,90954
38,009,38,101,ND,"Ward County",43,66,1139
38,009,38,017,ND,"Cass County",16,19,292
38,009,58,000,SS,"Other Flows - Same State",52,90,1245
38,009,59,000,DS,"Other Flows - Diff State",73,118,1536
38,011,96,000,ND,"Bowman County Tot Mig-US & For",82,156,1909
38,011,97,000,ND,"Bowman County Tot Mig-US",82,156,1909
38,011,97,001,ND,"Bowman County Tot Mig-Same St",42,82,1218
38,011,97,003,ND,"Bowman County Tot Mig-Diff St",40,74,692
38,011,38,011,ND,"Bowman County Non-Migrants",1219,2773,42083
38,011,38,089,ND,"Stark County",10,26,350
38,011,58,000,SS,"Other Flows - Same State",32,56,867
38,011,59,000,DS,"Other Flows - Diff State",40,74,692
38,013,96,000,ND,"Burke County Tot Mig-US & For",68,107,1731
38,013,97,000,ND,"Burke County Tot Mig-US",68,107,1731
38,013,97,001,ND,"Burke County Tot Mig-Same St",47,73,1228
38,013,97,003,ND,"Burke County Tot Mig-Diff St",21,34,503
38,013,38,013,ND,"Burke County Non-Migrants",920,2008,29722
38,013,38,101,ND,"Ward County",16,19,313
38,013,58,000,SS,"Other Flows - Same State",31,54,915
38,013,59,000,DS,"Other Flows - Diff State",21,34,503
38,015,96,000,ND,"Burleigh County Tot Mig-US & For",1859,3141,59394
38,015,97,000,ND,"Burleigh County Tot Mig-US",1848,3124,59062
38,015,97,001,ND,"Burleigh County Tot Mig-Same St",1039,1739,28876
38,015,97,003,ND,"Burleigh County Tot Mig-Diff St",809,1385,30186
38,015,98,000,ND,"Burleigh County Tot Mig-Foreign",11,17,332
38,015,38,015,ND,"Burleigh County Non-Migrants",26291,57846,1316715
38,015,38,059,ND,"Morton County",389,664,11471
38,015,38,017,ND,"Cass County",196,294,6094
38,015,27,053,MN,"Hennepin County",64,82,1818
38,015,38,035,ND,"Grand Forks County",58,80,1560
38,015,38,055,ND,"Mclean County",48,96,1212
38,015,38,101,ND,"Ward County",48,71,1194
38,015,38,057,ND,"Mercer County",36,66,1297
38,015,38,089,ND,"Stark County",33,57,657
38,015,04,013,AZ,"Maricopa County",32,49,937
38,015,38,085,ND,"Sioux County",25,47,363
38,015,27,037,MN,"Dakota County",23,29,705
38,015,38,093,ND,"Stutsman County",21,32,528
38,015,27,027,MN,"Clay County",17,23,397
38,015,38,043,ND,"Kidder County",16,33,439
38,015,46,099,SD,"Minnehaha County",15,31,518
38,015,38,105,ND,"Williams County",14,23,270
38,015,27,123,MN,"Ramsey County",12,15,328
38,015,38,029,ND,"Emmons County",11,19,231
38,015,38,077,ND,"Richland County",11,20,423
38,015,30,111,MT,"Yellowstone County",10,16,271
38,015,31,109,NE,"Lancaster County",10,15,294
38,015,38,003,ND,"Barnes County",10,15,244
38,015,46,103,SD,"Pennington County",10,15,451
38,015,55,025,WI,"Dane County",10,23,686
38,015,58,000,SS,"Other Flows - Same State",123,222,2893
38,015,59,000,DS,"Other Flows - Diff State",606,1087,23782
38,015,59,001,DS,"Other Flows - Northeast",22,46,814
38,015,59,003,DS,"Other Flows - Midwest",225,400,8401
38,015,59,005,DS,"Other Flows - South",99,186,5648
38,015,59,007,DS,"Other Flows - West",260,455,8920
38,015,57,009,FR,"Foreign - Other flows",11,17,332
38,017,96,000,ND,"Cass County Tot Mig-US & For",3849,6524,136075
38,017,97,000,ND,"Cass County Tot Mig-US",3812,6471,135221
38,017,97,001,ND,"Cass County Tot Mig-Same St",812,1317,21538
38,017,97,003,ND,"Cass County Tot Mig-Diff St",3000,5154,113683
38,017,98,000,ND,"Cass County Tot Mig-Foreign",37,53,854
38,017,38,017,ND,"Cass County Non-Migrants",46899,98555,2398015
38,017,27,027,MN,"Clay County",663,1247,22341
38,017,27,053,MN,"Hennepin County",238,305,7725
38,017,38,015,ND,"Burleigh County",135,211,3822
38,017,27,111,MN,"Otter Tail County",120,199,4746
38,017,38,035,ND,"Grand Forks County",111,159,2660
38,017,27,005,MN,"Becker County",97,172,4970
38,017,38,077,ND,"Richland County",95,152,2936
38,017,27,123,MN,"Ramsey County",78,102,2502
38,017,04,013,AZ,"Maricopa County",77,123,6393
38,017,27,037,MN,"Dakota County",60,103,2125
38,017,38,101,ND,"Ward County",52,86,1390
38,017,38,003,ND,"Barnes County",43,82,1078
38,017,38,093,ND,"Stutsman County",42,59,863
38,017,46,099,SD,"Minnehaha County",40,76,1748
38,017,38,059,ND,"Morton County",36,63,864
38,017,27,145,MN,"Stearns County",33,62,1500
38,017,27,119,MN,"Polk County",32,46,856
38,017,38,073,ND,"Ransom County",26,50,580
38,017,38,089,ND,"Stark County",26,45,796
38,017,27,003,MN,"Anoka County",25,34,697
38,017,32,003,NV,"Clark County",25,38,909
38,017,38,097,ND,"Traill County",25,49,954
38,017,27,041,MN,"Douglas County",24,35,707
38,017,27,137,MN,"St Louis County",24,37,610
38,017,38,071,ND,"Ramsey County",23,46,595
38,017,06,073,CA,"San Diego County",21,25,430
38,017,27,167,MN,"Wilkin County",21,39,514
38,017,17,031,IL,"Cook County",20,29,631
38,017,27,107,MN,"Norman County",20,40,719
38,017,38,099,ND,"Walsh County",18,27,543
38,017,27,163,MN,"Washington County",17,19,385
38,017,31,055,NE,"Douglas County",17,28,747
38,017,41,051,OR,"Multnomah County",17,25,349
38,017,55,025,WI,"Dane County",16,22,436
38,017,38,081,ND,"Sargent County",15,35,435
38,017,27,007,MN,"Beltrami County",14,32,436
38,017,27,057,MN,"Hubbard County",14,21,4311
38,017,38,079,ND,"Rolette County",14,28,209
38,017,06,037,CA,"Los Angeles County",13,18,478
38,017,27,019,MN,"Carver County",13,28,649
38,017,08,069,CO,"Larimer County",12,20,402
38,017,27,021,MN,"Cass County",12,23,358
38,017,30,063,MT,"Missoula County",12,17,234
38,017,30,111,MT,"Yellowstone County",12,21,321
38,017,38,031,ND,"Foster County",12,17,448
38,017,53,033,WA,"King County",12,23,1358
38,017,27,109,MN,"Olmsted County",11,17,424
38,017,27,135,MN,"Roseau County",11,25,561
38,017,27,141,MN,"Sherburne County",11,25,525
38,017,27,159,MN,"Wadena County",11,21,370
38,017,08,013,CO,"Boulder County",10,15,251
38,017,08,041,CO,"El Paso County",10,13,343
38,017,19,153,IA,"Polk County",10,19,258
38,017,38,067,ND,"Pembina County",10,15,400
38,017,38,091,ND,"Steele County",10,12,202
38,017,46,013,SD,"Brown County",10,12,424
38,017,58,000,SS,"Other Flows - Same State",119,181,2764
38,017,59,000,DS,"Other Flows - Diff State",1117,1998,39941
38,017,59,001,DS,"Other Flows - Northeast",64,91,2227
38,017,59,003,DS,"Other Flows - Midwest",483,886,18257
38,017,59,005,DS,"Other Flows - South",271,500,9099
38,017,59,007,DS,"Other Flows - West",299,521,10359
38,017,57,009,FR,"Foreign - Other flows",37,53,854
38,019,96,000,ND,"Cavalier County Tot Mig-US & For",112,166,3151
38,019,97,000,ND,"Cavalier County Tot Mig-US",112,166,3151
38,019,97,001,ND,"Cavalier County Tot Mig-Same St",68,105,1866
38,019,97,003,ND,"Cavalier County Tot Mig-Diff St",44,61,1285
38,019,38,019,ND,"Cavalier County Non-Migrants",1857,4152,69579
38,019,38,035,ND,"Grand Forks County",18,37,397
38,019,38,017,ND,"Cass County",14,17,288
38,019,58,000,SS,"Other Flows - Same State",36,51,1181
38,019,59,000,DS,"Other Flows - Diff State",44,61,1285
38,021,96,000,ND,"Dickey County Tot Mig-US & For",159,280,5037
38,021,97,000,ND,"Dickey County Tot Mig-US",159,280,5037
38,021,97,001,ND,"Dickey County Tot Mig-Same St",71,111,2775
38,021,97,003,ND,"Dickey County Tot Mig-Diff St",88,169,2263
38,021,38,021,ND,"Dickey County Non-Migrants",1952,4463,66563
38,021,38,017,ND,"Cass County",22,25,1320
38,021,46,013,SD,"Brown County",12,17,276
38,021,58,000,SS,"Other Flows - Same State",49,86,1455
38,021,59,000,DS,"Other Flows - Diff State",76,152,1987
38,023,96,000,ND,"Divide County Tot Mig-US & For",37,51,760
38,023,97,000,ND,"Divide County Tot Mig-US",37,51,760
38,023,97,001,ND,"Divide County Tot Mig-Same St",24,33,508
38,023,97,003,ND,"Divide County Tot Mig-Diff St",13,18,251
38,023,38,023,ND,"Divide County Non-Migrants",851,1794,26874
38,023,58,000,SS,"Other Flows - Same State",24,33,508
38,023,59,000,DS,"Other Flows - Diff State",13,18,251
38,025,96,000,ND,"Dunn County Tot Mig-US & For",73,113,1556
38,025,97,000,ND,"Dunn County Tot Mig-US",73,113,1556
38,025,97,001,ND,"Dunn County Tot Mig-Same St",50,78,1035
38,025,97,003,ND,"Dunn County Tot Mig-Diff St",23,35,521
38,025,38,025,ND,"Dunn County Non-Migrants",1174,2777,31737
38,025,38,089,ND,"Stark County",12,19,204
38,025,58,000,SS,"Other Flows - Same State",38,59,831
38,025,59,000,DS,"Other Flows - Diff State",23,35,521
38,027,96,000,ND,"Eddy County Tot Mig-US & For",67,107,2272
38,027,97,000,ND,"Eddy County Tot Mig-US",67,107,2272
38,027,97,001,ND,"Eddy County Tot Mig-Same St",49,73,1846
38,027,97,003,ND,"Eddy County Tot Mig-Diff St",18,34,426
38,027,38,027,ND,"Eddy County Non-Migrants",891,1988,29248
38,027,38,017,ND,"Cass County",18,22,1022
38,027,58,000,SS,"Other Flows - Same State",31,51,824
38,027,59,000,DS,"Other Flows - Diff State",18,34,426
38,029,96,000,ND,"Emmons County Tot Mig-US & For",93,150,2351
38,029,97,000,ND,"Emmons County Tot Mig-US",93,150,2351
38,029,97,001,ND,"Emmons County Tot Mig-Same St",74,111,1936
38,029,97,003,ND,"Emmons County Tot Mig-Diff St",19,39,415
38,029,38,029,ND,"Emmons County Non-Migrants",1403,3241,37019
38,029,38,015,ND,"Burleigh County",36,51,936
38,029,38,017,ND,"Cass County",14,18,394
38,029,58,000,SS,"Other Flows - Same State",24,42,606
38,029,59,000,DS,"Other Flows - Diff State",19,39,415
38,031,96,000,ND,"Foster County Tot Mig-US & For",89,166,2820
38,031,97,000,ND,"Foster County Tot Mig-US",89,166,2820
38,031,97,001,ND,"Foster County Tot Mig-Same St",61,113,1786
38,031,97,003,ND,"Foster County Tot Mig-Diff St",28,53,1034
38,031,38,031,ND,"Foster County Non-Migrants",1263,2941,50134
38,031,38,093,ND,"Stutsman County",13,26,467
38,031,38,017,ND,"Cass County",10,13,352
38,031,58,000,SS,"Other Flows - Same State",38,74,967
38,031,59,000,DS,"Other Flows - Diff State",28,53,1034
38,033,96,000,ND,"Golden Valley C Tot Mig-US & For",48,74,1433
38,033,97,000,ND,"Golden Valley C Tot Mig-US",48,74,1433
38,033,97,001,ND,"Golden Valley C Tot Mig-Same St",20,29,483
38,033,97,003,ND,"Golden Valley C Tot Mig-Diff St",28,45,949
38,033,38,033,ND,"Golden Valley C Non-Migrants",654,1462,17943
38,033,58,000,SS,"Other Flows - Same State",20,29,483
38,033,59,000,DS,"Other Flows - Diff State",28,45,949
38,035,96,000,ND,"Grand Forks Cou Tot Mig-US & For",2468,4627,73226
38,035,97,000,ND,"Grand Forks Cou Tot Mig-US",2339,4356,69809
38,035,97,001,ND,"Grand Forks Cou Tot Mig-Same St",578,1023,15175
38,035,97,003,ND,"Grand Forks Cou Tot Mig-Diff St",1761,3333,54634
38,035,98,000,ND,"Grand Forks Cou Tot Mig-Foreign",129,271,3417
38,035,38,035,ND,"Grand Forks Cou Non-Migrants",21944,47159,981448
38,035,38,017,ND,"Cass County",209,332,5656
38,035,27,119,MN,"Polk County",183,351,5477
38,035,57,005,FR,"Foreign - APO/FPO ZIPs",118,255,3255
38,035,27,053,MN,"Hennepin County",97,137,2589
38,035,38,015,ND,"Burleigh County",68,111,1642
38,035,38,099,ND,"Walsh County",42,94,1115
38,035,38,097,ND,"Traill County",35,83,1178
38,035,38,101,ND,"Ward County",33,67,961
38,035,04,013,AZ,"Maricopa County",28,34,661
38,035,27,123,MN,"Ramsey County",27,34,754
38,035,27,037,MN,"Dakota County",25,41,856
38,035,27,007,MN,"Beltrami County",23,46,642
38,035,27,089,MN,"Marshall County",21,41,559
38,035,27,113,MN,"Pennington County",21,43,621
38,035,32,003,NV,"Clark County",21,45,567
38,035,08,041,CO,"El Paso County",20,31,559
38,035,38,067,ND,"Pembina County",18,35,477
38,035,38,089,ND,"Stark County",18,28,473
38,035,27,027,MN,"Clay County",17,34,633
38,035,27,137,MN,"St Louis County",17,34,681
38,035,53,063,WA,"Spokane County",17,24,508
38,035,38,063,ND,"Nelson County",16,32,299
38,035,17,163,IL,"St Clair County",15,46,558
