"2002-2003 County To County Migration  Outflows",,,,,,Texas,,
"(Aggregate money amounts in thousands of dollars)",,,,,,,,
,,,,,,,,
"Migration from",,"Migration into",,,,Number,Number,Aggregate
Texas,,,,,,of,of,adjusted
State,County,State,County,State,"State totals, county totals,",returns,exemptions,gross
"FIPS Code",,,,,"and county by county detail",,,income
,,,,,,,,
48,000,96,000,TX,"Total Mig - US & For",538404,1079376,21117789
48,000,97,000,TX,"Total Mig - US",527251,1057169,20694052
48,000,97,001,TX,"Total Mig - US Same St",367984,734546,13792080
48,000,97,003,TX,"Total Mig - US Diff St",159267,322623,6901972
48,000,98,000,TX,"Total Mig - Foreign",11153,22207,423738
48,001,96,000,TX,"Anderson County Tot Mig-US & For",1055,2200,31949
48,001,97,000,TX,"Anderson County Tot Mig-US",1055,2200,31949
48,001,97,001,TX,"Anderson County Tot Mig-Same St",850,1791,26025
48,001,97,003,TX,"Anderson County Tot Mig-Diff St",205,409,5924
48,001,48,001,TX,"Anderson County Non-Migrants",13358,31124,471359
48,001,48,423,TX,"Smith County",121,230,3900
48,001,48,213,TX,"Henderson County",74,164,2083
48,001,48,073,TX,"Cherokee County",58,114,1396
48,001,48,201,TX,"Harris County",57,119,1757
48,001,48,113,TX,"Dallas County",48,78,880
48,001,48,225,TX,"Houston County",32,75,862
48,001,48,161,TX,"Freestone County",30,78,932
48,001,48,439,TX,"Tarrant County",27,43,620
48,001,48,289,TX,"Leon County",22,53,706
48,001,48,339,TX,"Montgomery County",18,38,711
48,001,48,121,TX,"Denton County",17,31,985
48,001,48,453,TX,"Travis County",16,31,299
48,001,48,183,TX,"Gregg County",13,33,355
48,001,48,085,TX,"Collin County",12,29,427
48,001,48,039,TX,"Brazoria County",11,21,338
48,001,48,347,TX,"Nacogdoches County",11,30,376
48,001,48,401,TX,"Rusk County",11,27,683
48,001,48,167,TX,"Galveston County",10,23,192
48,001,48,471,TX,"Walker County",10,20,333
48,001,58,000,SS,"Other Flows - Same State",252,554,8191
48,001,59,000,DS,"Other Flows - Diff State",205,409,5924
48,003,96,000,TX,"Andrews County Tot Mig-US & For",374,774,11492
48,003,97,000,TX,"Andrews County Tot Mig-US",374,774,11492
48,003,97,001,TX,"Andrews County Tot Mig-Same St",292,588,9253
48,003,97,003,TX,"Andrews County Tot Mig-Diff St",82,186,2239
48,003,48,003,TX,"Andrews County Non-Migrants",3952,10253,159073
48,003,48,329,TX,"Midland County",59,120,1651
48,003,48,135,TX,"Ector County",54,99,1142
48,003,48,303,TX,"Lubbock County",15,23,300
48,003,48,165,TX,"Gaines County",12,33,289
48,003,35,025,NM,"Lea County",11,26,306
48,003,48,113,TX,"Dallas County",10,14,324
48,003,58,000,SS,"Other Flows - Same State",142,299,5547
48,003,59,000,DS,"Other Flows - Diff State",71,160,1933
48,005,96,000,TX,"Angelina County Tot Mig-US & For",1614,3372,45747
