"2002-2003 County To County Migration  Outflows",,,,,,Mississippi,,
"(Aggregate money amounts in thousands of dollars)",,,,,,,,
,,,,,,,,
"Migration from",,"Migration into",,,,Number,Number,Aggregate
Mississippi,,,,,,of,of,adjusted
State,County,State,County,State,"State totals, county totals,",returns,exemptions,gross
"FIPS Code",,,,,"and county by county detail",,,income
,,,,,,,,
28,000,96,000,MS,"Total Mig - US & For",65976,135976,1988224
28,000,97,000,MS,"Total Mig - US",64906,134085,1960644
28,000,97,001,MS,"Total Mig - US Same St",36234,75665,1043183
28,000,97,003,MS,"Total Mig - US Diff St",28672,58420,917461
28,000,98,000,MS,"Total Mig - Foreign",1070,1891,27580
28,001,96,000,MS,"Adams County Tot Mig-US & For",638,1290,17877
28,001,97,000,MS,"Adams County Tot Mig-US",638,1290,17877
28,001,97,001,MS,"Adams County Tot Mig-Same St",242,483,6288
28,001,97,003,MS,"Adams County Tot Mig-Diff St",396,807,11589
28,001,28,001,MS,"Adams County Non-Migrants",10481,23639,361430
28,001,22,029,LA,"Concordia Parish",65,148,1652
28,001,28,049,MS,"Hinds County",43,73,1053
28,001,22,033,LA,"East Baton Rouge Par",24,45,505
28,001,28,063,MS,"Jefferson County",22,48,439
28,001,28,121,MS,"Rankin County",21,36,486
28,001,28,089,MS,"Madison County",18,33,672
28,001,28,035,MS,"Forrest County",14,23,309
28,001,28,005,MS,"Amite County",13,39,271
28,001,28,047,MS,"Harrison County",13,25,451
28,001,48,201,TX,"Harris County",13,24,409
28,001,28,037,MS,"Franklin County",12,32,155
28,001,48,113,TX,"Dallas County",12,24,161
28,001,22,071,LA,"Orleans Parish",10,17,258
28,001,58,000,SS,"Other Flows - Same State",86,174,2452
28,001,59,000,DS,"Other Flows - Diff State",272,549,8604
28,001,59,001,DS,"Other Flows - Northeast",14,22,297
28,001,59,003,DS,"Other Flows - Midwest",29,57,665
28,001,59,005,DS,"Other Flows - South",203,418,7126
28,001,59,007,DS,"Other Flows - West",26,52,516
28,003,96,000,MS,"Alcorn County Tot Mig-US & For",560,1208,16038
28,003,97,000,MS,"Alcorn County Tot Mig-US",560,1208,16038
28,003,97,001,MS,"Alcorn County Tot Mig-Same St",259,568,6530
28,003,97,003,MS,"Alcorn County Tot Mig-Diff St",301,640,9508
28,003,28,003,MS,"Alcorn County Non-Migrants",11540,26656,417652
28,003,28,117,MS,"Prentiss County",73,154,1619
