"2002-2003 County To County Migration  Outflows",,,,,,Kansas,,
"(Aggregate money amounts in thousands of dollars)",,,,,,,,
,,,,,,,,
"Migration from",,"Migration into",,,,Number,Number,Aggregate
Kansas,,,,,,of,of,adjusted
State,County,State,County,State,"State totals, county totals,",returns,exemptions,gross
"FIPS Code",,,,,"and county by county detail",,,income
,,,,,,,,
20,000,96,000,KS,"Total Mig - US & For",74350,144673,2718864
20,000,97,000,KS,"Total Mig - US",73050,141844,2674858
20,000,97,001,KS,"Total Mig - US Same St",34549,64953,1032196
20,000,97,003,KS,"Total Mig - US Diff St",38501,76891,1642662
20,000,98,000,KS,"Total Mig - Foreign",1300,2829,44006
20,001,96,000,KS,"Allen County Tot Mig-US & For",367,701,8194
20,001,97,000,KS,"Allen County Tot Mig-US",367,701,8194
20,001,97,001,KS,"Allen County Tot Mig-Same St",264,505,5995
20,001,97,003,KS,"Allen County Tot Mig-Diff St",103,196,2199
20,001,20,001,KS,"Allen County Non-Migrants",4811,10851,163868
20,001,20,133,KS,"Neosho County",57,127,1361
20,001,20,003,KS,"Anderson County",27,60,559
20,001,20,037,KS,"Crawford County",16,20,236
20,001,20,111,KS,"Lyon County",16,28,286
20,001,20,011,KS,"Bourbon County",12,21,365
20,001,20,031,KS,"Coffey County",12,25,240
20,001,20,045,KS,"Douglas County",12,15,228
20,001,20,177,KS,"Shawnee County",12,21,436
20,001,20,125,KS,"Montgomery County",11,25,122
20,001,20,173,KS,"Sedgwick County",11,19,282
20,001,20,091,KS,"Johnson County",10,12,351
20,001,20,207,KS,"Woodson County",10,19,230
20,001,58,000,SS,"Other Flows - Same State",58,113,1298
20,001,59,000,DS,"Other Flows - Diff State",103,196,2199
20,003,96,000,KS,"Anderson County Tot Mig-US & For",233,421,5653
20,003,97,000,KS,"Anderson County Tot Mig-US",233,421,5653
20,003,97,001,KS,"Anderson County Tot Mig-Same St",176,310,4183
20,003,97,003,KS,"Anderson County Tot Mig-Diff St",57,111,1470
20,003,20,003,KS,"Anderson County Non-Migrants",3039,7018,104629
20,003,20,091,KS,"Johnson County",32,61,855
20,003,20,059,KS,"Franklin County",24,48,572
20,003,20,121,KS,"Miami County",21,48,606
20,003,20,001,KS,"Allen County",17,24,367
20,003,20,045,KS,"Douglas County",17,25,374
20,003,58,000,SS,"Other Flows - Same State",65,104,1409
20,003,59,000,DS,"Other Flows - Diff State",57,111,1470
20,005,96,000,KS,"Atchison County Tot Mig-US & For",387,735,11554
20,005,97,000,KS,"Atchison County Tot Mig-US",387,735,11554
20,005,97,001,KS,"Atchison County Tot Mig-Same St",196,374,5767
20,005,97,003,KS,"Atchison County Tot Mig-Diff St",191,361,5787
20,005,20,005,KS,"Atchison County Non-Migrants",5899,13475,222822
20,005,20,103,KS,"Leavenworth County",30,60,903
20,005,20,177,KS,"Shawnee County",27,47,1018
