"2002-2003 County To County Migration  Inflows",,,,,,Nevada,,
"(Aggregate money amounts in thousands of dollars)",,,,,,,,
,,,,,,,,
"Migration into",,"Migration from",,,,Number,Number,Aggregate
Nevada,,,,,,of,of,adjusted
State,County,State,County,State,"State totals, county totals,",returns,exemptions,gross
"FIPS Code",,,,,"and county by county detail",,,income
,,,,,,,,
32,000,96,000,NV,"Total Mig - US & For",67147,126365,3008312
32,000,97,000,NV,"Total Mig - US",65544,123710,2967419
32,000,97,001,NV,"Total Mig - US Same St",9068,17281,354057
32,000,97,003,NV,"Total Mig - US Diff St",56476,106429,2613362
32,000,98,000,NV,"Total Mig - Foreign",1603,2655,40893
32,001,96,000,NV,"Churchill Count Tot Mig-US & For",944,1911,32429
32,001,97,000,NV,"Churchill Count Tot Mig-US",885,1812,30644
32,001,97,001,NV,"Churchill Count Tot Mig-Same St",284,590,9043
32,001,97,003,NV,"Churchill Count Tot Mig-Diff St",601,1222,21602
32,001,98,000,NV,"Churchill Count Tot Mig-Foreign",59,99,1784
32,001,32,001,NV,"Churchill Count Non-Migrants",7544,17298,322673
32,001,32,031,NV,"Washoe County",105,204,3047
32,001,32,019,NV,"Lyon County",62,138,1789
32,001,06,073,CA,"San Diego County",35,84,1268
32,001,32,003,NV,"Clark County",23,45,1053
32,001,32,023,NV,"Nye County",17,39,595
32,001,06,067,CA,"Sacramento County",16,32,330
32,001,32,007,NV,"Elko County",15,22,352
32,001,32,021,NV,"Mineral County",15,39,463
32,001,32,510,NV,"Carson City",15,34,489
32,001,51,810,VA,"Virginia Beach",15,38,734
32,001,04,013,AZ,"Maricopa County",13,24,1848
32,001,12,033,FL,"Escambia County",12,16,342
32,001,53,029,WA,"Island County",12,38,580
32,001,06,071,CA,"San Bernardino Count",11,23,349
32,001,32,005,NV,"Douglas County",11,19,553
32,001,06,059,CA,"Orange County",10,23,214
32,001,53,061,WA,"Snohomish County",10,28,429
32,001,58,000,SS,"Other Flows - Same State",21,50,701
32,001,59,000,DS,"Other Flows - Diff State",467,916,15507
32,001,59,001,DS,"Other Flows - Northeast",18,45,617
32,001,59,003,DS,"Other Flows - Midwest",57,104,1287
32,001,59,005,DS,"Other Flows - South",122,243,4242
32,001,59,007,DS,"Other Flows - West",270,524,9362
32,001,57,009,FR,"Foreign - Other flows",59,99,1784
32,003,96,000,NV,"Clark County Tot Mig-US & For",44311,83219,1916647
32,003,97,000,NV,"Clark County Tot Mig-US",43083,81094,1884908
32,003,97,001,NV,"Clark County Tot Mig-Same St",1485,2752,54680
32,003,97,003,NV,"Clark County Tot Mig-Diff St",41598,78342,1830228
32,003,98,000,NV,"Clark County Tot Mig-Foreign",1228,2125,31739
32,003,32,003,NV,"Clark County Non-Migrants",511010,1084081,25334202
32,003,06,037,CA,"Los Angeles County",4337,8886,205339
32,003,06,073,CA,"San Diego County",1566,2910,62889
32,003,06,059,CA,"Orange County",1490,2861,82697
32,003,04,013,AZ,"Maricopa County",1086,2068,47996
32,003,06,071,CA,"San Bernardino Count",998,2013,32188
32,003,17,031,IL,"Cook County",872,1526,38294
32,003,06,065,CA,"Riverside County",721,1444,23183
32,003,06,085,CA,"Santa Clara County",701,1375,113319
32,003,15,003,HI,"Honolulu County",647,1251,19685
32,003,57,005,FR,"Foreign - APO/FPO ZIPs",643,1368,21250
32,003,32,031,NV,"Washoe County",629,1114,25647
32,003,49,035,UT,"Salt Lake County",585,1143,22210
