"2002-2003 County To County Migration  Inflows",,,,,,Illinois,,
"(Aggregate money amounts in thousands of dollars)",,,,,,,,
,,,,,,,,
"Migration into",,"Migration from",,,,Number,Number,Aggregate
Illinois,,,,,,of,of,adjusted
State,County,State,County,State,"State totals, county totals,",returns,exemptions,gross
"FIPS Code",,,,,"and county by county detail",,,income
,,,,,,,,
17,000,96,000,IL,"Total Mig - US & For",241293,448574,10654165
17,000,97,000,IL,"Total Mig - US",233722,438624,10515788
17,000,97,001,IL,"Total Mig - US Same St",145147,279753,6581570
17,000,97,003,IL,"Total Mig - US Diff St",88575,158871,3934219
17,000,98,000,IL,"Total Mig - Foreign",7571,9950,138377
17,001,96,000,IL,"Adams County Tot Mig-US & For",924,1749,29792
17,001,97,000,IL,"Adams County Tot Mig-US",924,1749,29792
17,001,97,001,IL,"Adams County Tot Mig-Same St",354,647,10738
17,001,97,003,IL,"Adams County Tot Mig-Diff St",570,1102,19054
17,001,17,001,IL,"Adams County Non-Migrants",25315,55480,1063866
17,001,29,127,MO,"Marion County",76,132,1743
17,001,29,111,MO,"Lewis County",55,108,1473
17,001,17,149,IL,"Pike County",48,89,1154
17,001,17,067,IL,"Hancock County",45,82,1824
17,001,17,009,IL,"Brown County",24,48,690
17,001,17,167,IL,"Sangamon County",19,31,551
17,001,17,109,IL,"Mcdonough County",17,35,473
17,001,17,031,IL,"Cook County",16,21,417
17,001,19,111,IA,"Lee County",16,27,502
17,001,17,119,IL,"Madison County",12,22,293
17,001,17,017,IL,"Cass County",11,22,238
17,001,29,183,MO,"St Charles County",11,18,511
17,001,17,115,IL,"Macon County",10,22,464
17,001,17,137,IL,"Morgan County",10,23,203
17,001,29,189,MO,"St Louis County",10,20,593
17,001,58,000,SS,"Other Flows - Same State",142,252,4431
17,001,59,000,DS,"Other Flows - Diff State",402,797,14233
17,001,59,001,DS,"Other Flows - Northeast",19,31,514
17,001,59,003,DS,"Other Flows - Midwest",205,411,6746
17,001,59,005,DS,"Other Flows - South",123,251,5146
