"2002-2003 County To County Migration  Inflows",,,,,,Iowa,,
"(Aggregate money amounts in thousands of dollars)",,,,,,,,
,,,,,,,,
"Migration into",,"Migration from",,,,Number,Number,Aggregate
Iowa,,,,,,of,of,adjusted
State,County,State,County,State,"State totals, county totals,",returns,exemptions,gross
"FIPS Code",,,,,"and county by county detail",,,income
,,,,,,,,
19,000,96,000,IA,"Total Mig - US & For",65110,121005,2187377
19,000,97,000,IA,"Total Mig - US",63567,119075,2169383
19,000,97,001,IA,"Total Mig - US Same St",37767,68165,1221585
19,000,97,003,IA,"Total Mig - US Diff St",25800,50910,947798
19,000,98,000,IA,"Total Mig - Foreign",1543,1930,17994
19,001,96,000,IA,"Adair County Tot Mig-US & For",211,425,6064
19,001,97,000,IA,"Adair County Tot Mig-US",211,425,6064
19,001,97,001,IA,"Adair County Tot Mig-Same St",169,339,4899
19,001,97,003,IA,"Adair County Tot Mig-Diff St",42,86,1166
19,001,19,001,IA,"Adair County Non-Migrants",3430,7695,127141
19,001,19,153,IA,"Polk County",44,78,1215
19,001,19,175,IA,"Union County",26,56,628
19,001,19,077,IA,"Guthrie County",17,31,560
19,001,19,049,IA,"Dallas County",15,32,417
19,001,19,029,IA,"Cass County",14,24,430
19,001,58,000,SS,"Other Flows - Same State",53,118,1649
19,001,59,000,DS,"Other Flows - Diff State",42,86,1166
19,003,96,000,IA,"Adams County Tot Mig-US & For",114,204,2917
19,003,97,000,IA,"Adams County Tot Mig-US",114,204,2917
19,003,97,001,IA,"Adams County Tot Mig-Same St",77,126,1815
19,003,97,003,IA,"Adams County Tot Mig-Diff St",37,78,1102
19,003,19,003,IA,"Adams County Non-Migrants",1680,3872,54818
19,003,19,175,IA,"Union County",19,35,269
19,003,19,173,IA,"Taylor County",14,20,441
19,003,58,000,SS,"Other Flows - Same State",44,71,1105
19,003,59,000,DS,"Other Flows - Diff State",37,78,1102
19,005,96,000,IA,"Allamakee Count Tot Mig-US & For",238,480,8121
19,005,97,000,IA,"Allamakee Count Tot Mig-US",238,480,8121
19,005,97,001,IA,"Allamakee Count Tot Mig-Same St",125,234,3500
19,005,97,003,IA,"Allamakee Count Tot Mig-Diff St",113,246,4621
19,005,19,005,IA,"Allamakee Count Non-Migrants",5176,11801,179832
19,005,19,043,IA,"Clayton County",33,71,723
19,005,19,191,IA,"Winneshiek County",33,50,818
19,005,19,013,IA,"Black Hawk County",10,19,387
19,005,55,023,WI,"Crawford County",10,19,224
19,005,58,000,SS,"Other Flows - Same State",49,94,1572
19,005,59,000,DS,"Other Flows - Diff State",103,227,4397
19,007,96,000,IA,"Appanoose Count Tot Mig-US & For",272,603,7344
19,007,97,000,IA,"Appanoose Count Tot Mig-US",272,603,7344
19,007,97,001,IA,"Appanoose Count Tot Mig-Same St",164,332,4339
19,007,97,003,IA,"Appanoose Count Tot Mig-Diff St",108,271,3005
19,007,19,007,IA,"Appanoose Count Non-Migrants",4524,10020,147852
19,007,19,135,IA,"Monroe County",23,44,570
19,007,19,153,IA,"Polk County",20,34,357
19,007,19,185,IA,"Wayne County",20,33,336
19,007,19,179,IA,"Wapello County",15,37,390
19,007,19,117,IA,"Lucas County",10,42,117
19,007,58,000,SS,"Other Flows - Same State",76,142,2569
19,007,59,000,DS,"Other Flows - Diff State",108,271,3005
19,009,96,000,IA,"Audubon County Tot Mig-US & For",129,239,3319
19,009,97,000,IA,"Audubon County Tot Mig-US",129,239,3319
19,009,97,001,IA,"Audubon County Tot Mig-Same St",90,172,2017
19,009,97,003,IA,"Audubon County Tot Mig-Diff St",39,67,1303
19,009,19,009,IA,"Audubon County Non-Migrants",2588,5989,86143
19,009,19,153,IA,"Polk County",16,25,439
19,009,19,029,IA,"Cass County",12,28,255
19,009,19,027,IA,"Carroll County",10,21,250
19,009,58,000,SS,"Other Flows - Same State",52,98,1073
19,009,59,000,DS,"Other Flows - Diff State",39,67,1303
19,011,96,000,IA,"Benton County Tot Mig-US & For",744,1465,28235
19,011,97,000,IA,"Benton County Tot Mig-US",744,1465,28235
19,011,97,001,IA,"Benton County Tot Mig-Same St",627,1228,23707
19,011,97,003,IA,"Benton County Tot Mig-Diff St",117,237,4528
19,011,19,011,IA,"Benton County Non-Migrants",10077,24119,466537
19,011,19,113,IA,"Linn County",357,697,14200
19,011,19,095,IA,"Iowa County",52,89,1533
19,011,19,013,IA,"Black Hawk County",50,107,2019
19,011,19,103,IA,"Johnson County",33,63,1543
19,011,19,171,IA,"Tama County",24,53,893
19,011,19,153,IA,"Polk County",16,31,581
19,011,19,019,IA,"Buchanan County",11,24,473
