"2000 - 2001 County to County Migration Outflow",,,,,,,,
"(Aggregate money amounts are in thousands of dollars)",,,,,,,,
,,,,,,,,
,,,,,,,,
"Migration from",,"Migration into",,,,Number,Number,Aggregate
Washington,,,,,,of,of,adjusted
State,County,State,County,State,"State totals, county totals,",returns,exemptions,gross
"FIPS Code",,,,,"and county by county detail",,,income
53,000,96,000,WA,"Total Mig - US & For",161216,303842,7070693
53,000,97,000,WA,"Total Mig - US",157069,295942,6903184
53,000,97,001,WA,"Total Mig - US Same St",82153,151868,3348468
53,000,97,003,WA,"Total Mig - US Diff St",74916,144074,3554716
53,000,98,000,WA,"Total Mig - Foreign",4147,7900,167509
53,001,96,000,WA,"Adams County Tot Mig-US & For",516,1185,14421
53,001,97,000,WA,"Adams County Tot Mig-US",516,1185,14421
53,001,97,001,WA,"Adams County Tot Mig-Same St",358,784,10027
53,001,97,003,WA,"Adams County Tot Mig-Diff St",158,401,4394
53,001,53,001,WA,"Adams County Non-Migrants",5105,13503,184478
53,001,53,025,WA,"Grant County",96,241,2564
53,001,53,063,WA,"Spokane County",66,114,1513
53,001,53,005,WA,"Benton County",46,100,1335
53,001,53,021,WA,"Franklin County",40,110,1108
53,001,53,033,WA,"King County",22,31,577
53,001,53,077,WA,"Yakima County",14,29,288
53,001,48,215,TX,"Hidalgo County",13,52,351
53,001,58,000,SS,"Other Flows - Same State",74,159,2643
53,001,59,000,DS,"Other Flows - Diff State",145,349,4043
53,003,96,000,WA,"Asotin County Tot Mig-US & For",760,1519,20824
53,003,97,000,WA,"Asotin County Tot Mig-US",760,1519,20824
53,003,97,001,WA,"Asotin County Tot Mig-Same St",237,458,7192
53,003,97,003,WA,"Asotin County Tot Mig-Diff St",523,1061,13632
53,003,53,003,WA,"Asotin County Non-Migrants",6777,15057,291392
53,003,16,069,ID,"Nez Perce County",218,406,5105
53,003,53,063,WA,"Spokane County",66,128,1981
53,003,53,075,WA,"Whitman County",32,56,672
53,003,53,033,WA,"King County",30,43,947
53,003,16,001,ID,"Ada County",19,36,690
53,003,16,055,ID,"Kootenai County",18,35,872
53,003,16,057,ID,"Latah County",18,44,454
53,003,53,061,WA,"Snohomish County",16,34,397
53,003,53,053,WA,"Pierce County",13,22,339
53,003,32,003,NV,"Clark County",11,23,306
53,003,53,005,WA,"Benton County",11,23,399
53,003,58,000,SS,"Other Flows - Same State",69,152,2457
53,003,59,000,DS,"Other Flows - Diff State",239,517,6205
53,005,96,000,WA,"Benton County Tot Mig-US & For",3677,7441,142928
53,005,97,000,WA,"Benton County Tot Mig-US",3624,7351,141404
53,005,97,001,WA,"Benton County Tot Mig-Same St",2037,4135,67197
53,005,97,003,WA,"Benton County Tot Mig-Diff St",1587,3216,74207
53,005,98,000,WA,"Benton County Tot Mig-Foreign",53,90,1524
53,005,53,005,WA,"Benton County Non-Migrants",46296,111875,2498008
53,005,53,021,WA,"Franklin County",665,1525,22628
53,005,53,033,WA,"King County",315,474,9579
53,005,53,077,WA,"Yakima County",214,481,5521
53,005,53,063,WA,"Spokane County",194,370,6270
53,005,53,071,WA,"Walla Walla County",97,186,3184
53,005,53,061,WA,"Snohomish County",88,180,3359
53,005,53,011,WA,"Clark County",70,133,3609
