"2000 - 2001 County to County Migration Outflow",,,,,,,,
"(Aggregate money amounts are in thousands of dollars)",,,,,,,,
,,,,,,,,
,,,,,,,,
"Migration from",,"Migration into",,,,Number,Number,Aggregate
Mississippi,,,,,,of,of,adjusted
State,County,State,County,State,"State totals, county totals,",returns,exemptions,gross
"FIPS Code",,,,,"and county by county detail",,,income
28,000,96,000,MS,"Total Mig - US & For",69396,141951,2100984
28,000,97,000,MS,"Total Mig - US",68333,140008,2074336
28,000,97,001,MS,"Total Mig - US Same St",36967,76677,1031657
28,000,97,003,MS,"Total Mig - US Diff St",31366,63331,1042678
28,000,98,000,MS,"Total Mig - Foreign",1063,1943,26648
28,001,96,000,MS,"Adams County Tot Mig-US & For",692,1405,21181
28,001,97,000,MS,"Adams County Tot Mig-US",692,1405,21181
28,001,97,001,MS,"Adams County Tot Mig-Same St",239,460,6673
28,001,97,003,MS,"Adams County Tot Mig-Diff St",453,945,14508
28,001,28,001,MS,"Adams County Non-Migrants",10947,24786,377154
28,001,22,029,LA,"Concordia Parish",93,223,2492
28,001,28,049,MS,"Hinds County",46,70,1208
28,001,48,113,TX,"Dallas County",26,58,455
28,001,28,063,MS,"Jefferson County",24,54,429
28,001,28,035,MS,"Forrest County",20,32,506
28,001,22,033,LA,"East Baton Rouge Par",18,35,648
28,001,28,037,MS,"Franklin County",16,43,410
28,001,28,121,MS,"Rankin County",15,29,592
28,001,48,201,TX,"Harris County",13,25,445
28,001,28,005,MS,"Amite County",12,30,264
28,001,28,089,MS,"Madison County",10,14,196
28,001,58,000,SS,"Other Flows - Same State",96,188,3068
28,001,59,000,DS,"Other Flows - Diff State",303,604,10468
28,003,96,000,MS,"Alcorn County Tot Mig-US & For",688,1445,20056
28,003,97,000,MS,"Alcorn County Tot Mig-US",688,1445,20056
28,003,97,001,MS,"Alcorn County Tot Mig-Same St",299,619,7248
28,003,97,003,MS,"Alcorn County Tot Mig-Diff St",389,826,12808
28,003,28,003,MS,"Alcorn County Non-Migrants",11474,26260,410656
28,003,28,117,MS,"Prentiss County",81,172,1833
28,003,47,109,TN,"Mcnairy County",74,161,1636
28,003,28,141,MS,"Tishomingo County",57,126,1323
28,003,28,081,MS,"Lee County",35,68,1044
28,003,28,139,MS,"Tippah County",34,80,671
28,003,47,157,TN,"Shelby County",31,55,972
28,003,47,071,TN,"Hardin County",22,43,569
28,003,28,033,MS,"De Soto County",13,27,310
