"1997-1998 County To County Migration  Outflows",,,,,,Louisiana,,
"(Aggregate money amounts in thousands of dollars)",,,,,,,,
,,,,,,,,
"Migration from",,"Migration into",,,,Number,Number,Aggregate
Louisiana,,,,,,of,of,adjusted
State,County,State,County,State,"State totals, county totals,",returns,exemptions,gross
"FIPS Code",,,,,"and county by county detail",,,income
,,,,,,,,
22,000,96,000,LA,"Total Mig - US & For",97310,202026,3031532
22,000,97,000,LA,"Total Mig - US",95740,199019,2997016
22,000,97,001,LA,"Total Mig - US Same St",53980,113195,1589409
22,000,97,003,LA,"Total Mig - US Diff St",41760,85824,1407607
22,000,98,000,LA,"Total Mig - Foreign",1570,3007,34516
22,001,96,000,LA,"Acadia Parish Tot Mig-US & For",974,2134,25143
22,001,97,000,LA,"Acadia Parish Tot Mig-US",974,2134,25143
22,001,97,001,LA,"Acadia Parish Tot Mig-Same St",727,1601,18853
22,001,97,003,LA,"Acadia Parish Tot Mig-Diff St",247,533,6290
22,001,22,001,LA,"Acadia Parish Non-Migrants",18252,46020,561336
22,001,22,055,LA,"Lafayette Parish",277,557,8996
22,001,22,097,LA,"St Landry Parish",89,243,1788
22,001,22,053,LA,"Jefferson Davis Pari",68,166,1642
22,001,22,113,LA,"Vermilion Parish",56,121,1140
22,001,22,019,LA,"Calcasieu Parish",47,100,989
22,001,22,033,LA,"East Baton Rouge Par",41,64,920
22,001,48,201,TX,"Harris County",38,91,716
22,001,22,039,LA,"Evangeline Parish",25,77,590
22,001,22,099,LA,"St Martin Parish",15,28,307
22,001,22,045,LA,"Iberia Parish",10,19,201
22,001,22,071,LA,"Orleans Parish",10,12,123
22,001,48,245,TX,"Jefferson County",10,24,93
22,001,58,000,SS,"Other Flows - Same State",89,214,2158
22,001,59,000,DS,"Other Flows - Diff State",199,418,5480
22,003,96,000,LA,"Allen Parish Tot Mig-US & For",435,973,11072
22,003,97,000,LA,"Allen Parish Tot Mig-US",435,973,11072
22,003,97,001,LA,"Allen Parish Tot Mig-Same St",291,655,6954
22,003,97,003,LA,"Allen Parish Tot Mig-Diff St",144,318,4118
22,003,22,003,LA,"Allen Parish Non-Migrants",6283,15467,182220
22,003,22,019,LA,"Calcasieu Parish",76,156,2007
22,003,22,079,LA,"Rapides Parish",56,137,1169
22,003,22,011,LA,"Beauregard Parish",27,61,838
22,003,22,039,LA,"Evangeline Parish",22,51,336
22,003,22,053,LA,"Jefferson Davis Pari",19,53,422
22,003,48,245,TX,"Jefferson County",12,17,399
22,003,22,097,LA,"St Landry Parish",11,19,187
22,003,48,201,TX,"Harris County",11,24,234
22,003,22,055,LA,"Lafayette Parish",10,25,247
22,003,22,115,LA,"Vernon Parish",10,27,284
22,003,58,000,SS,"Other Flows - Same State",60,126,1463
22,003,59,000,DS,"Other Flows - Diff State",121,277,3485
22,005,96,000,LA,"Ascension Paris Tot Mig-US & For",1346,2957,43424
22,005,97,000,LA,"Ascension Paris Tot Mig-US",1346,2957,43424
22,005,97,001,LA,"Ascension Paris Tot Mig-Same St",928,2031,29854
22,005,97,003,LA,"Ascension Paris Tot Mig-Diff St",418,926,13570
22,005,22,005,LA,"Ascension Paris Non-Migrants",22714,57082,912360
22,005,22,033,LA,"East Baton Rouge Par",368,708,12900
22,005,22,063,LA,"Livingston Parish",147,373,4741
22,005,22,047,LA,"Iberville Parish",60,137,1620
22,005,22,007,LA,"Assumption Parish",56,135,1724
22,005,22,093,LA,"St James Parish",39,100,956
22,005,48,201,TX,"Harris County",39,93,1360
22,005,22,051,LA,"Jefferson Parish",21,49,688
22,005,22,055,LA,"Lafayette Parish",21,36,380
22,005,22,071,LA,"Orleans Parish",20,33,590
22,005,22,105,LA,"Tangipahoa Parish",19,38,508
