"1997-1998 County To County Migration  Outflows",,,,,,Kentucky,,
"(Aggregate money amounts in thousands of dollars)",,,,,,,,
,,,,,,,,
"Migration from",,"Migration into",,,,Number,Number,Aggregate
Kentucky,,,,,,of,of,adjusted
State,County,State,County,State,"State totals, county totals,",returns,exemptions,gross
"FIPS Code",,,,,"and county by county detail",,,income
,,,,,,,,
21,000,96,000,KY,"Total Mig - US & For",91075,184558,2853051
21,000,97,000,KY,"Total Mig - US",89490,181396,2817131
21,000,97,001,KY,"Total Mig - US Same St",49343,99751,1389409
21,000,97,003,KY,"Total Mig - US Diff St",40147,81645,1427723
21,000,98,000,KY,"Total Mig - Foreign",1585,3162,35919
21,001,96,000,KY,"Adair County Tot Mig-US & For",323,731,6163
21,001,97,000,KY,"Adair County Tot Mig-US",323,731,6163
21,001,97,001,KY,"Adair County Tot Mig-Same St",224,496,4598
21,001,97,003,KY,"Adair County Tot Mig-Diff St",99,235,1565
21,001,21,001,KY,"Adair County Non-Migrants",5176,11881,128605
21,001,21,207,KY,"Russell County",35,80,772
21,001,21,217,KY,"Taylor County",34,86,972
21,001,21,045,KY,"Casey County",29,61,510
21,001,21,009,KY,"Barren County",16,40,291
21,001,21,087,KY,"Green County",16,35,411
21,001,21,111,KY,"Jefferson County",16,36,246
21,001,21,067,KY,"Fayette County",11,15,195
21,001,58,000,SS,"Other Flows - Same State",67,143,1202
21,001,59,000,DS,"Other Flows - Diff State",99,235,1565
21,003,96,000,KY,"Allen County Tot Mig-US & For",493,1018,15370
21,003,97,000,KY,"Allen County Tot Mig-US",493,1018,15370
21,003,97,001,KY,"Allen County Tot Mig-Same St",275,598,8236
21,003,97,003,KY,"Allen County Tot Mig-Diff St",218,420,7134
21,003,21,003,KY,"Allen County Non-Migrants",7092,16413,238465
21,003,21,227,KY,"Warren County",116,225,3746
21,003,21,009,KY,"Barren County",33,78,754
21,003,47,165,TN,"Sumner County",33,58,529
21,003,21,213,KY,"Simpson County",29,78,1073
21,003,21,037,KY,"Campbell County",18,36,640
21,003,47,111,TN,"Macon County",15,35,271
21,003,21,015,KY,"Boone County",11,21,274
21,003,21,171,KY,"Monroe County",11,26,237
21,003,47,037,TN,"Davidson County",11,15,351
21,003,18,097,IN,"Marion County",10,16,148
21,003,21,117,KY,"Kenton County",10,21,287
21,003,58,000,SS,"Other Flows - Same State",47,113,1225
21,003,59,000,DS,"Other Flows - Diff State",149,296,5835
21,005,96,000,KY,"Anderson County Tot Mig-US & For",543,1057,15689
21,005,97,000,KY,"Anderson County Tot Mig-US",543,1057,15689
21,005,97,001,KY,"Anderson County Tot Mig-Same St",433,837,12258
21,005,97,003,KY,"Anderson County Tot Mig-Diff St",110,220,3432
21,005,21,005,KY,"Anderson County Non-Migrants",8151,18829,320972
21,005,21,073,KY,"Franklin County",109,210,2959
21,005,21,067,KY,"Fayette County",72,113,2076
21,005,21,239,KY,"Woodford County",44,86,1366
21,005,21,167,KY,"Mercer County",43,107,1148
21,005,21,211,KY,"Shelby County",24,48,802
21,005,21,111,KY,"Jefferson County",18,29,488
21,005,58,000,SS,"Other Flows - Same State",123,244,3418
21,005,59,000,DS,"Other Flows - Diff State",110,220,3432
21,007,96,000,KY,"Ballard County Tot Mig-US & For",174,347,4677
21,007,97,000,KY,"Ballard County Tot Mig-US",174,347,4677
21,007,97,001,KY,"Ballard County Tot Mig-Same St",96,167,2432
21,007,97,003,KY,"Ballard County Tot Mig-Diff St",78,180,2245
21,007,21,007,KY,"Ballard County Non-Migrants",2835,6431,103443
21,007,21,145,KY,"Mccracken County",55,95,1371
21,007,21,039,KY,"Carlisle County",11,22,235
21,007,58,000,SS,"Other Flows - Same State",30,50,826
21,007,59,000,DS,"Other Flows - Diff State",78,180,2245
21,009,96,000,KY,"Barren County Tot Mig-US & For",689,1401,16599
21,009,97,000,KY,"Barren County Tot Mig-US",689,1401,16599
21,009,97,001,KY,"Barren County Tot Mig-Same St",479,988,11356
21,009,97,003,KY,"Barren County Tot Mig-Diff St",210,413,5243
21,009,21,009,KY,"Barren County Non-Migrants",13130,29870,425207
21,009,21,227,KY,"Warren County",121,244,2967
21,009,21,099,KY,"Hart County",82,177,1615
21,009,21,003,KY,"Allen County",36,67,665
21,009,21,169,KY,"Metcalfe County",36,88,589
21,009,21,061,KY,"Edmonson County",30,60,823
21,009,21,111,KY,"Jefferson County",27,55,647
21,009,21,067,KY,"Fayette County",16,23,466
21,009,21,171,KY,"Monroe County",16,28,269
21,009,47,037,TN,"Davidson County",13,15,224
21,009,21,093,KY,"Hardin County",12,26,462
21,009,18,097,IN,"Marion County",10,17,211
21,009,58,000,SS,"Other Flows - Same State",103,220,2852
21,009,59,000,DS,"Other Flows - Diff State",187,381,4808
21,011,96,000,KY,"Bath County Tot Mig-US & For",223,453,4854
21,011,97,000,KY,"Bath County Tot Mig-US",223,453,4854
21,011,97,001,KY,"Bath County Tot Mig-Same St",195,397,4430
21,011,97,003,KY,"Bath County Tot Mig-Diff St",28,56,424
21,011,21,011,KY,"Bath County Non-Migrants",3669,8388,97035
21,011,21,173,KY,"Montgomery County",56,121,1373
21,011,21,205,KY,"Rowan County",26,38,416
21,011,21,067,KY,"Fayette County",15,28,659
21,011,21,181,KY,"Nicholas County",11,20,160
21,011,21,069,KY,"Fleming County",10,20,250
21,011,21,165,KY,"Menifee County",10,32,231
21,011,58,000,SS,"Other Flows - Same State",67,138,1341
21,011,59,000,DS,"Other Flows - Diff State",28,56,424
21,013,96,000,KY,"Bell County Tot Mig-US & For",525,1174,12185
21,013,97,000,KY,"Bell County Tot Mig-US",525,1174,12185
21,013,97,001,KY,"Bell County Tot Mig-Same St",177,377,3941
21,013,97,003,KY,"Bell County Tot Mig-Diff St",348,797,8244
