"1994-1995 County To County Migration Outflows",,,,,,Kansas,,
"(Aggregate money amounts in thousands of dollars)",,,,,,,,
,,,,,,,,
"Migration From",,"Migration Into",,,,Number,Number,Aggregate
Kansas,,,,,,of,of,Total
State,County,State,County,State,"State totals, county totals,",Returns,Exemptions,Money
"FIPS Code",,,,,"and county by county detail",,,Income
,,,,,,,,
20,001,00,001,Ks,Allen,319,689,6019
20,001,20,133,Ks,Neosho,50,108,855
20,001,20,037,Ks,Crawford,25,43,351
20,001,20,003,Ks,Anderson,19,46,299
20,001,20,207,Ks,Woodson,16,41,374
20,001,20,011,Ks,Bourbon,12,38,358
20,001,20,177,Ks,Shawnee,10,20,163
20,001,63,020,XX,"Same State",77,157,1395
20,001,63,021,XX,"Same Region, Diff. State",38,84,873
20,001,63,022,XX,"Different Region",72,152,1351
20,001,63,050,Ks,"County Non-Migrant",4231,9959,113884
20,003,00,001,Ks,Anderson,190,367,3665
20,003,20,001,Ks,Allen,26,50,535
20,003,20,059,Ks,Franklin,22,48,446
20,003,20,121,Ks,Miami,14,24,230
20,003,63,020,XX,"Same State",67,123,1386
20,003,63,021,XX,"Same Region, Diff. State",27,59,505
20,003,63,022,XX,"Different Region",34,63,563
20,003,63,050,Ks,"County Non-Migrant",2641,6215,67226
20,005,00,001,Ks,Atchison,357,680,7853
20,005,29,021,Mo,Buchanan,38,70,841
20,005,20,091,Ks,Johnson,30,39,598
20,005,20,103,Ks,Leavenworth,23,49,607
20,005,20,013,Ks,Brown,16,51,363
20,005,20,177,Ks,Shawnee,15,25,344
20,005,20,043,Ks,Doniphan,15,35,337
20,005,29,095,Mo,Jackson,11,13,158
20,005,20,209,Ks,Wyandotte,10,13,259
20,005,63,010,XX,"Same State",62,118,1156
20,005,63,011,XX,"Region 1: Northeast",10,15,181
20,005,63,012,XX,"Region 2: Midwest",63,126,1510
20,005,63,013,XX,"Region 3: South",36,83,910
20,005,63,014,XX,"Region 4: West",28,43,589
20,005,63,050,Ks,"County Non-Migrant",5278,12503,159878
20,007,00,001,Ks,Barber,134,292,2655
20,007,20,151,Ks,Pratt,15,46,396
20,007,63,020,XX,"Same State",59,119,1185
20,007,63,021,XX,"Same Region, Diff. State",15,33,288
20,007,63,022,XX,"Different Region",45,94,786
20,007,63,050,Ks,"County Non-Migrant",1951,4778,52619
20,009,00,001,Ks,Barton,719,1487,16636
20,009,20,173,Ks,Sedgwick,45,71,995
20,009,20,169,Ks,Saline,32,83,796
20,009,20,051,Ks,Ellis,29,41,574
20,009,20,145,Ks,Pawnee,28,70,670
20,009,20,159,Ks,Rice,25,55,475
20,009,20,091,Ks,Johnson,23,42,648
20,009,20,155,Ks,Reno,23,53,457
20,009,20,045,Ks,Douglas,20,28,435
20,009,20,185,Ks,Stafford,20,42,359
20,009,20,161,Ks,Riley,17,29,375
20,009,20,057,Ks,Ford,13,30,448
20,009,20,177,Ks,Shawnee,13,23,306
20,009,20,079,Ks,Harvey,12,31,227
20,009,20,167,Ks,Russell,12,28,187
20,009,20,165,Ks,Rush,10,27,176
20,009,20,053,Ks,Ellsworth,10,25,172
20,009,63,010,XX,"Same State",119,245,2389
20,009,63,011,XX,"Region 1: Northeast",14,19,279
20,009,63,012,XX,"Region 2: Midwest",69,156,1709
20,009,63,013,XX,"Region 3: South",122,263,3167
20,009,63,014,XX,"Region 4: West",63,126,1792
20,009,63,050,Ks,"County Non-Migrant",9526,22287,290266
20,011,00,001,Ks,Bourbon,310,608,7152
20,011,20,037,Ks,Crawford,54,99,1060
20,011,20,091,Ks,Johnson,21,30,248
20,011,20,107,Ks,Linn,17,34,352
20,011,20,001,Ks,Allen,17,34,357
20,011,29,217,Mo,Vernon,17,31,720
20,011,29,095,Mo,Jackson,11,16,175
20,011,63,020,XX,"Same State",66,122,1215
