"1995-1996 County To County Migration Outflows",,,,,,Louisiana,,
"(Aggregate money amounts in thousands of dollars)",,,,,,,,
,,,,,,,,
"Migration from",,"Migration into",,,,Number,Number,Aggregate
Louisiana,,,,,,of,of,adjusted
State,County,State,County,State,"State totals, county totals,",Returns,Exemptions,Gross
"FIPS Code",,,,,"and county by county detail",,,Income
,,,,,,,,
22,000,96,000,LA,"Total Mig - US & For",92673,196361,2621241
22,000,97,000,LA,"Total Mig - US",91103,193126,2586973
22,000,97,001,LA,"Total Mig - US Same St",50550,107714,1342285
22,000,97,003,LA,"Total Mig - US Diff St",40553,85412,1244688
22,000,98,000,LA,"Total Mig - Foreign",1570,3235,34269
22,001,96,000,LA,"Acadia Parish Tot Mig-US & For",909,1891,18137
22,001,97,000,LA,"Acadia Parish Tot Mig-US",898,1872,18011
22,001,97,001,LA,"Acadia Parish Tot Mig-Same St",664,1379,13324
22,001,97,003,LA,"Acadia Parish Tot Mig-Diff St",234,493,4687
22,001,98,000,LA,"Acadia Parish Tot Mig-Foreign",11,19,126
22,001,22,001,LA,"Acadia Parish Non-Migrants",17461,44724,477130
22,001,22,055,LA,"Lafayette Parish",299,581,6001
22,001,22,053,LA,"Jefferson Davis Pari",65,150,1444
22,001,22,097,LA,"St Landry Parish",63,151,978
22,001,22,019,LA,"Calcasieu Parish",49,84,1010
22,001,22,113,LA,"Vermilion Parish",35,86,539
22,001,22,039,LA,"Evangeline Parish",27,86,714
22,001,22,033,LA,"East Baton Rouge Par",25,36,455
22,001,48,201,TX,"Harris County",22,41,477
22,001,48,113,TX,"Dallas County",14,27,228
22,001,22,045,LA,"Iberia Parish",11,24,308
22,001,58,000,SS,"Other Flows - Same State",90,181,1875
22,001,59,000,DS,"Other Flows - Diff State",198,425,3982
22,001,57,009,FR,"Foreign - Other flows",11,19,126
22,003,96,000,LA,"Allen Parish Tot Mig-US & For",422,957,10046
22,003,97,000,LA,"Allen Parish Tot Mig-US",422,957,10046
22,003,97,001,LA,"Allen Parish Tot Mig-Same St",289,658,6815
22,003,97,003,LA,"Allen Parish Tot Mig-Diff St",133,299,3231
22,003,22,003,LA,"Allen Parish Non-Migrants",5798,14604,156005
22,003,22,019,LA,"Calcasieu Parish",72,145,1750
22,003,22,079,LA,"Rapides Parish",51,133,1073
22,003,22,011,LA,"Beauregard Parish",28,80,893
22,003,22,115,LA,"Vernon Parish",21,54,358
22,003,22,053,LA,"Jefferson Davis Pari",20,42,651
22,003,22,033,LA,"East Baton Rouge Par",14,29,381
22,003,22,039,LA,"Evangeline Parish",13,32,248
22,003,22,097,LA,"St Landry Parish",13,33,365
22,003,48,201,TX,"Harris County",12,25,162
22,003,58,000,SS,"Other Flows - Same State",57,110,1097
22,003,59,000,DS,"Other Flows - Diff State",121,274,3069
22,005,96,000,LA,"Ascension Paris Tot Mig-US & For",1237,2652,33081
22,005,97,000,LA,"Ascension Paris Tot Mig-US",1224,2637,32919
22,005,97,001,LA,"Ascension Paris Tot Mig-Same St",830,1747,22048
22,005,97,003,LA,"Ascension Paris Tot Mig-Diff St",394,890,10870
22,005,98,000,LA,"Ascension Paris Tot Mig-Foreign",13,15,162
22,005,22,005,LA,"Ascension Paris Non-Migrants",20757,53159,752691
22,005,22,033,LA,"East Baton Rouge Par",343,669,8925
22,005,22,063,LA,"Livingston Parish",127,293,3407
22,005,22,007,LA,"Assumption Parish",57,136,945
22,005,22,047,LA,"Iberville Parish",46,115,1202
22,005,22,093,LA,"St James Parish",32,66,785
22,005,48,201,TX,"Harris County",32,70,999
22,005,22,051,LA,"Jefferson Parish",21,42,820
22,005,22,121,LA,"West Baton Rouge Par",20,39,569
22,005,22,105,LA,"Tangipahoa Parish",19,24,460
