"1995-1996 County To County Migration Outflows",,,,,,Kentucky,,
"(Aggregate money amounts in thousands of dollars)",,,,,,,,
,,,,,,,,
"Migration from",,"Migration into",,,,Number,Number,Aggregate
Kentucky,,,,,,of,of,adjusted
State,County,State,County,State,"State totals, county totals,",Returns,Exemptions,Gross
"FIPS Code",,,,,"and county by county detail",,,Income
,,,,,,,,
21,000,96,000,KY,"Total Mig - US & For",85168,175865,2368643
21,000,97,000,KY,"Total Mig - US",83594,172426,2334244
21,000,97,001,KY,"Total Mig - US Same St",44985,92970,1161675
21,000,97,003,KY,"Total Mig - US Diff St",38609,79456,1172569
21,000,98,000,KY,"Total Mig - Foreign",1574,3439,34399
21,001,96,000,KY,"Adair County Tot Mig-US & For",240,546,5086
21,001,97,000,KY,"Adair County Tot Mig-US",240,546,5086
21,001,97,001,KY,"Adair County Tot Mig-Same St",173,373,3751
21,001,97,003,KY,"Adair County Tot Mig-Diff St",67,173,1335
21,001,21,001,KY,"Adair County Non-Migrants",4965,11463,108433
21,001,21,217,KY,"Taylor County",32,69,555
21,001,21,207,KY,"Russell County",30,55,854
21,001,21,009,KY,"Barren County",14,28,198
21,001,21,067,KY,"Fayette County",10,20,223
21,001,21,227,KY,"Warren County",10,16,199
21,001,58,000,SS,"Other Flows - Same State",77,185,1723
21,001,59,000,DS,"Other Flows - Diff State",67,173,1335
21,003,96,000,KY,"Allen County Tot Mig-US & For",439,970,13404
21,003,97,000,KY,"Allen County Tot Mig-US",439,970,13404
21,003,97,001,KY,"Allen County Tot Mig-Same St",274,613,9237
21,003,97,003,KY,"Allen County Tot Mig-Diff St",165,357,4167
21,003,21,003,KY,"Allen County Non-Migrants",6808,15976,205311
21,003,21,227,KY,"Warren County",119,260,5609
21,003,21,037,KY,"Campbell County",40,77,971
21,003,21,213,KY,"Simpson County",24,54,480
21,003,21,009,KY,"Barren County",21,38,501
21,003,47,165,TN,"Sumner County",19,40,300
21,003,47,111,TN,"Macon County",16,37,303
21,003,21,117,KY,"Kenton County",15,31,367
21,003,47,037,TN,"Davidson County",14,19,297
21,003,39,061,OH,"Hamilton County",10,16,269
21,003,58,000,SS,"Other Flows - Same State",55,153,1310
21,003,59,000,DS,"Other Flows - Diff State",106,245,2997
21,005,96,000,KY,"Anderson County Tot Mig-US & For",495,1003,13875
21,005,97,000,KY,"Anderson County Tot Mig-US",495,1003,13875
21,005,97,001,KY,"Anderson County Tot Mig-Same St",393,787,10452
21,005,97,003,KY,"Anderson County Tot Mig-Diff St",102,216,3423
21,005,21,005,KY,"Anderson County Non-Migrants",7691,18052,274508
21,005,21,073,KY,"Franklin County",90,166,2297
21,005,21,067,KY,"Fayette County",62,104,1943
21,005,21,167,KY,"Mercer County",51,118,1144
21,005,21,239,KY,"Woodford County",33,68,876
21,005,21,111,KY,"Jefferson County",25,40,694
21,005,21,211,KY,"Shelby County",18,42,525
21,005,21,209,KY,"Scott County",12,26,389
21,005,58,000,SS,"Other Flows - Same State",102,223,2584
21,005,59,000,DS,"Other Flows - Diff State",102,216,3423
21,007,96,000,KY,"Ballard County Tot Mig-US & For",168,349,3820
21,007,97,000,KY,"Ballard County Tot Mig-US",168,349,3820
21,007,97,001,KY,"Ballard County Tot Mig-Same St",96,189,2333
21,007,97,003,KY,"Ballard County Tot Mig-Diff St",72,160,1487
21,007,21,007,KY,"Ballard County Non-Migrants",2545,5835,83198
21,007,21,145,KY,"Mccracken County",53,104,1235
21,007,21,039,KY,"Carlisle County",11,19,228
21,007,21,083,KY,"Graves County",10,22,334
21,007,58,000,SS,"Other Flows - Same State",22,44,537
21,007,59,000,DS,"Other Flows - Diff State",72,160,1487
21,009,96,000,KY,"Barren County Tot Mig-US & For",612,1304,13995
21,009,97,000,KY,"Barren County Tot Mig-US",612,1304,13995
21,009,97,001,KY,"Barren County Tot Mig-Same St",423,881,8787
21,009,97,003,KY,"Barren County Tot Mig-Diff St",189,423,5208
21,009,21,009,KY,"Barren County Non-Migrants",12509,28466,380043
21,009,21,227,KY,"Warren County",99,186,2097
21,009,21,099,KY,"Hart County",71,174,1461
21,009,21,169,KY,"Metcalfe County",45,89,482
21,009,21,111,KY,"Jefferson County",28,46,719
21,009,21,171,KY,"Monroe County",27,67,548
21,009,21,003,KY,"Allen County",24,55,510
21,009,21,061,KY,"Edmonson County",22,52,408
21,009,21,067,KY,"Fayette County",17,18,482
21,009,21,001,KY,"Adair County",14,31,199
21,009,21,087,KY,"Green County",10,24,183
21,009,47,037,TN,"Davidson County",10,21,213
21,009,58,000,SS,"Other Flows - Same State",66,139,1699
21,009,59,000,DS,"Other Flows - Diff State",179,402,4995
21,009,59,001,DS,"Other Flows - Northeast",12,27,477
21,009,59,003,DS,"Other Flows - Midwest",56,137,1615
21,009,59,005,DS,"Other Flows - South",94,192,2193
21,009,59,007,DS,"Other Flows - West",17,46,710
21,011,96,000,KY,"Bath County Tot Mig-US & For",191,406,3940
21,011,97,000,KY,"Bath County Tot Mig-US",191,406,3940
21,011,97,001,KY,"Bath County Tot Mig-Same St",152,320,3092
21,011,97,003,KY,"Bath County Tot Mig-Diff St",39,86,848
21,011,21,011,KY,"Bath County Non-Migrants",3455,7956,83019
21,011,21,173,KY,"Montgomery County",44,97,848
21,011,21,067,KY,"Fayette County",18,22,335
21,011,21,205,KY,"Rowan County",18,28,250
21,011,21,049,KY,"Clark County",11,26,250
21,011,21,069,KY,"Fleming County",10,27,230
21,011,58,000,SS,"Other Flows - Same State",51,120,1179
21,011,59,000,DS,"Other Flows - Diff State",39,86,848
21,013,96,000,KY,"Bell County Tot Mig-US & For",477,1082,12767
21,013,97,000,KY,"Bell County Tot Mig-US",477,1082,12767
21,013,97,001,KY,"Bell County Tot Mig-Same St",138,327,3316
