"1995-1996 County To County Migration Outflows",,,,,,Iowa,,
"(Aggregate money amounts in thousands of dollars)",,,,,,,,
,,,,,,,,
"Migration from",,"Migration into",,,,Number,Number,Aggregate
Iowa,,,,,,of,of,adjusted
State,County,State,County,State,"State totals, county totals,",Returns,Exemptions,Gross
"FIPS Code",,,,,"and county by county detail",,,Income
,,,,,,,,
19,000,96,000,IA,"Total Mig - US & For",66998,127689,1905389
19,000,97,000,IA,"Total Mig - US",66514,126881,1896196
19,000,97,001,IA,"Total Mig - US Same St",35355,67441,930011
19,000,97,003,IA,"Total Mig - US Diff St",31159,59440,966185
19,000,98,000,IA,"Total Mig - Foreign",484,808,9193
19,001,96,000,IA,"Adair County Tot Mig-US & For",201,375,4715
19,001,97,000,IA,"Adair County Tot Mig-US",201,375,4715
19,001,97,001,IA,"Adair County Tot Mig-Same St",158,304,3616
19,001,97,003,IA,"Adair County Tot Mig-Diff St",43,71,1098
19,001,19,001,IA,"Adair County Non-Migrants",2985,7026,88206
19,001,19,153,IA,"Polk County",40,62,1044
19,001,19,003,IA,"Adams County",17,43,276
19,001,19,077,IA,"Guthrie County",16,26,274
19,001,19,175,IA,"Union County",14,32,537
19,001,58,000,SS,"Other Flows - Same State",71,141,1485
19,001,59,000,DS,"Other Flows - Diff State",43,71,1098
19,003,96,000,IA,"Adams County Tot Mig-US & For",128,261,2824
19,003,97,000,IA,"Adams County Tot Mig-US",128,261,2824
19,003,97,001,IA,"Adams County Tot Mig-Same St",100,205,2257
19,003,97,003,IA,"Adams County Tot Mig-Diff St",28,56,567
19,003,19,003,IA,"Adams County Non-Migrants",1828,4262,45326
19,003,19,175,IA,"Union County",21,37,287
19,003,19,137,IA,"Montgomery County",17,41,495
19,003,58,000,SS,"Other Flows - Same State",62,127,1475
19,003,59,000,DS,"Other Flows - Diff State",28,56,567
19,005,96,000,IA,"Allamakee Count Tot Mig-US & For",285,530,5929
19,005,97,000,IA,"Allamakee Count Tot Mig-US",285,530,5929
19,005,97,001,IA,"Allamakee Count Tot Mig-Same St",161,305,3545
19,005,97,003,IA,"Allamakee Count Tot Mig-Diff St",124,225,2384
19,005,19,005,IA,"Allamakee Count Non-Migrants",5117,12203,135175
19,005,19,043,IA,"Clayton County",33,79,714
19,005,19,191,IA,"Winneshiek County",31,72,817
19,005,19,113,IA,"Linn County",16,19,303
19,005,19,065,IA,"Fayette County",15,28,247
19,005,19,013,IA,"Black Hawk County",10,22,266
19,005,19,153,IA,"Polk County",10,12,167
19,005,58,000,SS,"Other Flows - Same State",46,73,1031
19,005,59,000,DS,"Other Flows - Diff State",124,225,2384
19,007,96,000,IA,"Appanoose Count Tot Mig-US & For",228,459,5215
19,007,97,000,IA,"Appanoose Count Tot Mig-US",228,459,5215
19,007,97,001,IA,"Appanoose Count Tot Mig-Same St",135,272,2982
19,007,97,003,IA,"Appanoose Count Tot Mig-Diff St",93,187,2232
19,007,19,007,IA,"Appanoose Count Non-Migrants",4461,10313,113255
19,007,19,153,IA,"Polk County",19,24,400
19,007,19,185,IA,"Wayne County",19,38,329
19,007,19,179,IA,"Wapello County",15,33,183
19,007,19,051,IA,"Davis County",14,29,278
19,007,19,135,IA,"Monroe County",11,22,168
19,007,58,000,SS,"Other Flows - Same State",57,126,1623
19,007,59,000,DS,"Other Flows - Diff State",93,187,2232
19,009,96,000,IA,"Audubon County Tot Mig-US & For",149,302,3346
19,009,97,000,IA,"Audubon County Tot Mig-US",149,302,3346
19,009,97,001,IA,"Audubon County Tot Mig-Same St",106,227,2494
19,009,97,003,IA,"Audubon County Tot Mig-Diff St",43,75,852
19,009,19,009,IA,"Audubon County Non-Migrants",2681,6337,71793
19,009,19,029,IA,"Cass County",19,28,425
19,009,19,027,IA,"Carroll County",18,36,462
19,009,19,165,IA,"Shelby County",10,26,246
19,009,58,000,SS,"Other Flows - Same State",59,137,1361
19,009,59,000,DS,"Other Flows - Diff State",43,75,852
19,011,96,000,IA,"Benton County Tot Mig-US & For",611,1153,15643
19,011,97,000,IA,"Benton County Tot Mig-US",611,1153,15643
19,011,97,001,IA,"Benton County Tot Mig-Same St",467,883,12329
19,011,97,003,IA,"Benton County Tot Mig-Diff St",144,270,3314
19,011,19,011,IA,"Benton County Non-Migrants",8967,21628,312995
19,011,19,113,IA,"Linn County",227,426,6193
19,011,19,095,IA,"Iowa County",47,101,1010
19,011,19,103,IA,"Johnson County",40,57,1306
19,011,19,013,IA,"Black Hawk County",23,44,722
19,011,19,171,IA,"Tama County",17,27,463
19,011,19,019,IA,"Buchanan County",15,35,285
19,011,19,153,IA,"Polk County",11,19,266
