"1992 - 1993 County to County Migration Outflow",,,,,,,,
"(Aggregate money amounts are in thousands of dollars)",,,,,,,"Iowa Outflows",
,,,,,,,,
,,,,,,,,
"Migration from",,"Migration into",,,,Number,Number,Aggregate
Iowa,,,,,,of,of,total
State,County,State,County,State,"State totals, county totals,",returns,exemptions,money
"FIPS Code",,,,,"and county by county detail",,,income
19,001,00,001,Ia,Adair,162,283,2780
19,001,19,153,Ia,Polk,29,47,568
19,001,19,175,Ia,Union,21,38,319
19,001,19,077,Ia,Guthrie,13,23,180
19,001,19,121,Ia,Madison,11,27,266
19,001,19,029,Ia,Cass,11,20,140
19,001,63,020,XX,"Same State",35,60,623
19,001,63,021,XX,"Same Region, Diff. State",25,39,477
19,001,63,022,XX,"Different Region",17,29,207
19,001,63,050,Ia,"County Non-Migrant",2965,6847,75839
19,003,00,001,Ia,Adams,101,216,1835
19,003,19,175,Ia,Union,15,30,247
19,003,63,020,XX,"Same State",53,125,1055
19,003,63,021,XX,"Same Region, Diff. State",22,42,436
19,003,63,022,XX,"Different Region",11,19,97
19,003,63,050,Ia,"County Non-Migrant",1605,3750,36384
19,005,00,001,Ia,Allamakee,264,471,4650
19,005,19,191,Ia,Winneshiek,28,56,543
19,005,19,043,Ia,Clayton,25,42,418
19,005,19,113,Ia,Linn,17,24,244
19,005,27,055,Mn,Houston,14,37,296
19,005,55,063,Wi,"La Crosse",12,18,144
19,005,19,013,Ia,"Black Hawk",12,16,116
19,005,19,061,Ia,Dubuque,11,28,377
19,005,55,023,Wi,Crawford,10,26,232
19,005,63,020,XX,"Same State",58,89,888
19,005,63,021,XX,"Same Region, Diff. State",52,90,1027
19,005,63,022,XX,"Different Region",25,45,365
19,005,63,050,Ia,"County Non-Migrant",5006,12012,116446
19,007,00,001,Ia,Appanoose,242,504,7583
19,007,19,135,Ia,Monroe,18,34,259
19,007,19,179,Ia,Wapello,16,35,367
19,007,19,153,Ia,Polk,16,20,262
19,007,19,185,Ia,Wayne,14,27,200
19,007,29,171,Mo,Putnam,10,22,181
19,007,63,020,XX,"Same State",88,196,2868
19,007,63,021,XX,"Same Region, Diff. State",44,90,2601
19,007,63,022,XX,"Different Region",36,80,845
19,007,63,050,Ia,"County Non-Migrant",4453,10270,105667
19,009,00,001,Ia,Audubon,140,271,2357
19,009,19,027,Ia,Carroll,18,32,254
19,009,19,029,Ia,Cass,16,30,215
19,009,19,153,Ia,Polk,16,22,212
19,009,19,165,Ia,Shelby,13,25,376
19,009,63,020,XX,"Same State",39,95,653
19,009,63,021,XX,"Same Region, Diff. State",21,39,344
19,009,63,022,XX,"Different Region",17,28,303
19,009,63,050,Ia,"County Non-Migrant",2479,5798,59646
19,011,00,001,Ia,Benton,537,1000,11259
19,011,19,113,Ia,Linn,218,377,4895
19,011,19,095,Ia,Iowa,37,73,739
19,011,19,171,Ia,Tama,22,39,346
19,011,19,013,Ia,"Black Hawk",21,41,440
19,011,19,103,Ia,Johnson,19,33,534
19,011,19,153,Ia,Polk,12,22,280
19,011,19,169,Ia,Story,10,16,124
19,011,63,010,XX,"Same State",73,175,1602
19,011,63,011,XX,"Region 1: Northeast",12,19,116
19,011,63,012,XX,"Region 2: Midwest",56,96,1060
19,011,63,013,XX,"Region 3: South",28,57,583
19,011,63,014,XX,"Region 4: West",29,52,540
19,011,63,050,Ia,"County Non-Migrant",7527,18025,225392
19,013,00,001,Ia,"Black Hawk",2513,4833,59210
19,013,19,153,Ia,Polk,173,308,4142
19,013,19,017,Ia,Bremer,169,366,4583
19,013,19,113,Ia,Linn,149,242,3501
