"2005-2006 County to County Migration Outflow",,,,,,"Ohio Outflows",,
"(Aggregate money amounts are in thousands of dollars)",,,,,,,,
,,,,,,,,
,,,,,,,,
"Migration from",,"Migration into",,,,Number,Number,Aggregate
Ohio,,,,,,of,of,adjusted
State,County,State,County,State,"State totals, county totals,",returns,exemptions,gross
"FIPS Code",,,,,"and county by county detail",,,income
39,000,96,000,OH,"Total Mig - US & For",258231,463957,11207285
39,000,97,000,OH,"Total Mig - US",256212,460622,11138067
39,000,97,001,OH,"Total Mig - US Same St",156746,280487,5982468
39,000,97,003,OH,"Total Mig - US Diff St",99466,180135,5155599
39,000,98,000,OH,"Total Mig - Foreign",2019,3335,69218
39,001,96,000,OH,"Adams County Tot Mig-US & F",517,1024,13467
39,001,97,000,OH,"Adams County Tot Mig-US",517,1024,13467
39,001,97,001,OH,"Adams County Tot Mig-Same S",403,816,10704
39,001,97,003,OH,"Adams County Tot Mig-Diff S",114,208,2762
39,001,98,000,OH,"Adams County Tot Mig-Foreig",d,d,d
39,001,39,001,OH,"Adams County Non-Migrants",9284,20879,326817
39,001,39,015,OH,"Brown County",77,168,2356
39,001,39,071,OH,"Highland County",69,143,1813
39,001,39,025,OH,"Clermont County",61,105,1710
39,001,39,145,OH,"Scioto County",38,95,1122
39,001,39,061,OH,"Hamilton County",34,58,822
39,001,39,027,OH,"Clinton County",21,44,552
39,001,21,161,KY,"Mason County",17,33,515
39,001,39,049,OH,"Franklin County",15,21,288
39,001,39,017,OH,"Butler County",12,22,362
39,001,58,000,SS,"Other Flows - Same State",76,160,1679
39,001,59,000,DS,"Other Flows - Diff State",97,175,2247
39,003,96,000,OH,"Allen County Tot Mig-US & F",2088,3812,80709
39,003,97,000,OH,"Allen County Tot Mig-US",2074,3789,80495
39,003,97,001,OH,"Allen County Tot Mig-Same S",1335,2423,39760
39,003,97,003,OH,"Allen County Tot Mig-Diff S",739,1366,40736
39,003,98,000,OH,"Allen County Tot Mig-Foreig",14,23,213
39,003,39,003,OH,"Allen County Non-Migrants",38869,83290,1821918
39,003,39,011,OH,"Auglaize County",269,520,7789
39,003,39,049,OH,"Franklin County",185,268,4406
39,003,39,137,OH,"Putnam County",109,227,3231
39,003,39,161,OH,"Van Wert County",97,183,2455
39,003,39,065,OH,"Hardin County",84,163,2266
39,003,39,063,OH,"Hancock County",76,127,2319
39,003,39,095,OH,"Lucas County",51,95,1436
39,003,39,091,OH,"Logan County",48,95,1488
39,003,39,113,OH,"Montgomery County",40,63,1004
39,003,39,061,OH,"Hamilton County",31,42,909
39,003,18,003,IN,"Allen County",29,52,665
39,003,39,107,OH,"Mercer County",29,53,1218
39,003,39,149,OH,"Shelby County",29,63,699
39,003,39,109,OH,"Miami County",19,34,648
39,003,39,041,OH,"Delaware County",17,37,897
39,003,39,173,OH,"Wood County",17,28,432
39,003,26,163,MI,"Wayne County",15,27,432
39,003,04,013,AZ,"Maricopa County",14,26,608
39,003,39,057,OH,"Greene County",14,23,528
39,003,18,097,IN,"Marion County",13,19,387
39,003,39,035,OH,"Cuyahoga County",13,23,228
39,003,39,147,OH,"Seneca County",13,21,345
39,003,39,017,OH,"Butler County",12,34,989
39,003,39,125,OH,"Paulding County",12,25,286
39,003,39,037,OH,"Darke County",11,17,315
39,003,06,037,CA,"Los Angeles County",10,19,879
39,003,58,000,SS,"Other Flows - Same State",159,282,5872
39,003,59,000,DS,"Other Flows - Diff State",658,1223,37764
39,003,59,001,DS,"Other Flows - Northeast",65,106,2215
39,003,59,003,DS,"Other Flows - Midwest",167,315,6022
39,003,59,005,DS,"Other Flows - South",350,667,14895
39,003,59,007,DS,"Other Flows - West",76,135,14632
39,003,57,009,FR,"Foreign - Other flows",14,23,213
39,005,96,000,OH,"Ashland County Tot Mig-US &",1121,2048,34558
39,005,97,000,OH,"Ashland County Tot Mig-US",1121,2048,34558
39,005,97,001,OH,"Ashland County Tot Mig-Same",809,1498,24261
39,005,97,003,OH,"Ashland County Tot Mig-Diff",312,550,10296
39,005,98,000,OH,"Ashland County Tot Mig-Fore",d,d,d
39,005,39,005,OH,"Ashland County Non-Migrants",19241,40640,795447
39,005,39,139,OH,"Richland County",217,402,6294
39,005,39,169,OH,"Wayne County",114,227,3528
39,005,39,049,OH,"Franklin County",66,80,1443
39,005,39,093,OH,"Lorain County",64,124,1958
39,005,39,103,OH,"Medina County",63,113,1742
39,005,39,035,OH,"Cuyahoga County",38,56,1216
39,005,39,077,OH,"Huron County",33,73,1073
39,005,39,153,OH,"Summit County",25,48,950
39,005,39,083,OH,"Knox County",24,58,672
39,005,39,075,OH,"Holmes County",22,43,735
39,005,39,151,OH,"Stark County",14,26,575
39,005,39,043,OH,"Erie County",13,25,364
39,005,58,000,SS,"Other Flows - Same State",116,223,3712
39,005,59,000,DS,"Other Flows - Diff State",312,550,10296
39,005,59,001,DS,"Other Flows - Northeast",40,72,1340
39,005,59,003,DS,"Other Flows - Midwest",47,78,1333
39,005,59,005,DS,"Other Flows - South",177,315,6307
39,005,59,007,DS,"Other Flows - West",48,85,1317
39,007,96,000,OH,"Ashtabula Count Tot Mig-US",1928,3512,56909
39,007,97,000,OH,"Ashtabula Count Tot Mig-US",1909,3487,56650
39,007,97,001,OH,"Ashtabula Count Tot Mig-Sam",1075,1896,33032
39,007,97,003,OH,"Ashtabula Count Tot Mig-Dif",834,1591,23618
39,007,98,000,OH,"Ashtabula Count Tot Mig-For",19,25,260
39,007,39,007,OH,"Ashtabula Count Non-Migrant",37356,79880,1465958
39,007,39,085,OH,"Lake County",403,753,13953
39,007,39,035,OH,"Cuyahoga County",160,254,5462
39,007,39,155,OH,"Trumbull County",120,227,3140
39,007,39,055,OH,"Geauga County",93,189,3322
39,007,42,049,PA,"Erie County",57,111,1631
39,007,39,153,OH,"Summit County",48,71,1292
39,007,39,049,OH,"Franklin County",46,60,1156
39,007,39,133,OH,"Portage County",34,48,916
39,007,39,099,OH,"Mahoning County",30,49,919
39,007,42,039,PA,"Crawford County",23,56,556
