"2005-2006 County to County Migration Outflow",,,,,,"Nevada Outflows",,
"(Aggregate money amounts are in thousands of dollars)",,,,,,,,
,,,,,,,,
,,,,,,,,
"Migration from",,"Migration into",,,,Number,Number,Aggregate
Nevada,,,,,,of,of,adjusted
State,County,State,County,State,"State totals, county totals,",returns,exemptions,gross
"FIPS Code",,,,,"and county by county detail",,,income
32,000,96,000,NV,"Total Mig - US & For",56831,109746,2658943
32,000,97,000,NV,"Total Mig - US",55929,108111,2620103
32,000,97,001,NV,"Total Mig - US Same St",10371,19909,465148
32,000,97,003,NV,"Total Mig - US Diff St",45558,88202,2154956
32,000,98,000,NV,"Total Mig - Foreign",902,1635,38840
32,001,96,000,NV,"Churchill Count Tot Mig-US",944,1975,41675
32,001,97,000,NV,"Churchill Count Tot Mig-US",911,1918,40406
32,001,97,001,NV,"Churchill Count Tot Mig-Sam",334,673,18589
32,001,97,003,NV,"Churchill Count Tot Mig-Dif",577,1245,21817
32,001,98,000,NV,"Churchill Count Tot Mig-For",33,57,1269
32,001,32,001,NV,"Churchill Count Non-Migrant",7793,17661,399976
32,001,32,031,NV,"Washoe County",127,215,4103
32,001,32,019,NV,"Lyon County",89,208,9136
32,001,06,073,CA,"San Diego County",27,69,927
32,001,32,003,NV,"Clark County",27,55,1252
32,001,06,031,CA,"Kings County",18,44,710
32,001,32,007,NV,"Elko County",17,33,593
32,001,32,510,NV,"Carson City",14,29,1213
32,001,32,021,NV,"Mineral County",13,28,348
32,001,51,810,VA,"Virginia Beach",12,30,549
32,001,04,013,AZ,"Maricopa County",11,18,387
32,001,53,029,WA,"Island County",11,28,300
32,001,06,071,CA,"San Bernardino Count",10,32,429
32,001,32,005,NV,"Douglas County",10,17,479
32,001,32,027,NV,"Pershing County",10,19,317
32,001,58,000,SS,"Other Flows - Same State",27,69,1149
32,001,59,000,DS,"Other Flows - Diff State",488,1024,18515
32,001,59,001,DS,"Other Flows - Northeast",17,27,450
32,001,59,003,DS,"Other Flows - Midwest",55,103,1603
32,001,59,005,DS,"Other Flows - South",141,333,5640
32,001,59,007,DS,"Other Flows - West",275,561,10822
32,001,57,009,FR,"Foreign - Other flows",33,57,1269
32,003,96,000,NV,"Clark County Tot Mig-US & F",35428,69087,1707155
32,003,97,000,NV,"Clark County Tot Mig-US",34733,67797,1677332
32,003,97,001,NV,"Clark County Tot Mig-Same S",2245,4553,114618
32,003,97,003,NV,"Clark County Tot Mig-Diff S",32488,63244,1562714
32,003,98,000,NV,"Clark County Tot Mig-Foreig",695,1290,29824
32,003,32,003,NV,"Clark County Non-Migrants",571290,1218862,34983438
32,003,06,037,CA,"Los Angeles County",1960,3530,70136
32,003,04,013,AZ,"Maricopa County",1554,3060,86318
32,003,32,023,NV,"Nye County",978,2146,50436
32,003,06,073,CA,"San Diego County",894,1548,34480
32,003,06,059,CA,"Orange County",711,1228,39425
32,003,04,015,AZ,"Mohave County",703,1441,26458
32,003,32,031,NV,"Washoe County",702,1259,31271
32,003,06,071,CA,"San Bernardino Count",639,1332,20161
32,003,06,065,CA,"Riverside County",602,1205,52111
32,003,49,053,UT,"Washington County",477,1161,24141
32,003,57,005,FR,"Foreign - APO/FPO ZIPs",458,855,15108
32,003,49,035,UT,"Salt Lake County",428,930,18598
32,003,15,003,HI,"Honolulu County",387,697,14393
32,003,04,019,AZ,"Pima County",367,752,22370
32,003,53,033,WA,"King County",361,610,43427
32,003,17,031,IL,"Cook County",345,576,15386
