"2005-2006 County to County Migration Outflow",,,,,,"Montana Outflows",,
"(Aggregate money amounts are in thousands of dollars)",,,,,,,,
,,,,,,,,
,,,,,,,,
"Migration from",,"Migration into",,,,Number,Number,Aggregate
Montana,,,,,,of,of,adjusted
State,County,State,County,State,"State totals, county totals,",returns,exemptions,gross
"FIPS Code",,,,,"and county by county detail",,,income
30,000,96,000,MT,"Total Mig - US & For",26821,47957,875874
30,000,97,000,MT,"Total Mig - US",26489,47405,866953
30,000,97,001,MT,"Total Mig - US Same St",12238,21949,374486
30,000,97,003,MT,"Total Mig - US Diff St",14251,25456,492467
30,000,98,000,MT,"Total Mig - Foreign",332,552,8921
30,001,96,000,MT,"Beaverhead Coun Tot Mig-US",293,548,7790
30,001,97,000,MT,"Beaverhead Coun Tot Mig-US",293,548,7790
30,001,97,001,MT,"Beaverhead Coun Tot Mig-Sam",163,303,3895
30,001,97,003,MT,"Beaverhead Coun Tot Mig-Dif",130,245,3895
30,001,98,000,MT,"Beaverhead Coun Tot Mig-For",d,d,d
30,001,30,001,MT,"Beaverhead Coun Non-Migrant",2780,5985,120260
30,001,30,031,MT,"Gallatin County",35,53,723
30,001,30,063,MT,"Missoula County",23,35,542
30,001,30,093,MT,"Silver Bow County",21,46,575
30,001,30,111,MT,"Yellowstone County",15,30,340
30,001,30,013,MT,"Cascade County",11,14,176
30,001,30,029,MT,"Flathead County",10,21,217
30,001,58,000,SS,"Other Flows - Same State",48,104,1321
30,001,59,000,DS,"Other Flows - Diff State",130,245,3895
30,003,96,000,MT,"Big Horn County Tot Mig-US",280,602,7630
30,003,97,000,MT,"Big Horn County Tot Mig-US",280,602,7630
30,003,97,001,MT,"Big Horn County Tot Mig-Sam",159,369,4310
30,003,97,003,MT,"Big Horn County Tot Mig-Dif",121,233,3320
30,003,98,000,MT,"Big Horn County Tot Mig-For",d,d,d
30,003,30,003,MT,"Big Horn County Non-Migrant",3441,8760,112369
30,003,30,111,MT,"Yellowstone County",91,216,2464
30,003,30,087,MT,"Rosebud County",16,55,531
30,003,56,033,WY,"Sheridan County",16,34,447
30,003,30,031,MT,"Gallatin County",10,15,138
30,003,58,000,SS,"Other Flows - Same State",42,83,1177
30,003,59,000,DS,"Other Flows - Diff State",105,199,2874
30,005,96,000,MT,"Blaine County Tot Mig-US &",182,356,6824
30,005,97,000,MT,"Blaine County Tot Mig-US",182,356,6824
30,005,97,001,MT,"Blaine County Tot Mig-Same",122,242,3122
30,005,97,003,MT,"Blaine County Tot Mig-Diff",60,114,3702
30,005,98,000,MT,"Blaine County Tot Mig-Forei",d,d,d
30,005,30,005,MT,"Blaine County Non-Migrants",2035,4763,61452
30,005,30,041,MT,"Hill County",37,57,775
30,005,30,111,MT,"Yellowstone County",17,37,330
30,005,58,000,SS,"Other Flows - Same State",68,148,2018
30,005,59,000,DS,"Other Flows - Diff State",60,114,3702
30,007,96,000,MT,"Broadwater Coun Tot Mig-US",147,275,4852
30,007,97,000,MT,"Broadwater Coun Tot Mig-US",147,275,4852
30,007,97,001,MT,"Broadwater Coun Tot Mig-Sam",105,205,3758
30,007,97,003,MT,"Broadwater Coun Tot Mig-Dif",42,70,1094
30,007,98,000,MT,"Broadwater Coun Tot Mig-For",d,d,d
30,007,30,007,MT,"Broadwater Coun Non-Migrant",1496,3260,69348
30,007,30,049,MT,"Lewis And Clark Coun",46,94,1447
30,007,30,031,MT,"Gallatin County",16,27,352
30,007,30,111,MT,"Yellowstone County",10,16,281
30,007,58,000,SS,"Other Flows - Same State",33,68,1678
30,007,59,000,DS,"Other Flows - Diff State",42,70,1094
30,009,96,000,MT,"Carbon County Tot Mig-US &",356,640,12474
30,009,97,000,MT,"Carbon County Tot Mig-US",356,640,12474
30,009,97,001,MT,"Carbon County Tot Mig-Same",206,374,7717
30,009,97,003,MT,"Carbon County Tot Mig-Diff",150,266,4758
30,009,98,000,MT,"Carbon County Tot Mig-Forei",d,d,d
30,009,30,009,MT,"Carbon County Non-Migrants",3173,6884,146076
30,009,30,111,MT,"Yellowstone County",131,241,4472
