"1994-1995 County To County Migration Inflows",,,,,,"New Mexico",,
"(Aggregate money amounts in thousands of dollars)",,,,,,,,
,,,,,,,,
"Migration Into",,"Migration From",,,,Number,Number,Aggregate
"New Mexico",,,,,,of,of,Total
State,County,State,County,State,"State totals, county totals,",Returns,Exemptions,Money
"FIPS Code",,,,,"and county by county detail",,,Income
,,,,,,,,
35,001,00,001,NM,Bernalillo,16430,30913,465727
35,001,35,043,NM,Sandoval,1209,2378,34230
35,001,35,049,NM,"Santa Fe",585,948,14282
35,001,35,061,NM,Valencia,534,1021,11209
35,001,06,037,Ca,"Los Angeles",503,935,15099
35,001,04,013,Az,Maricopa,422,843,14248
35,001,35,013,NM,"Dona Ana",408,684,7518
35,001,48,141,Tx,"El Paso",341,785,7658
35,001,57,001,FR,"Foreign / Overseas",326,542,6412
35,001,06,073,Ca,"San Diego",297,583,8277
35,001,57,005,FR,"APO / FPO Zip Code",285,667,8122
35,001,35,045,NM,"San Juan",213,430,5003
35,001,35,031,NM,McKinley,200,410,3331
35,001,48,113,Tx,Dallas,199,358,7862
35,001,32,003,Nv,Clark,184,351,4782
35,001,48,201,Tx,Harris,166,307,6554
35,001,06,059,Ca,Orange,160,326,6161
35,001,17,031,Il,Cook,148,220,5863
35,001,48,029,Tx,Bexar,148,275,4351
35,001,04,019,Az,Pima,144,262,3861
35,001,53,033,Wa,King,137,197,3444
35,001,06,085,Ca,"Santa Clara",136,265,6141
35,001,35,006,NM,Cibola,130,273,2656
35,001,35,005,NM,Chaves,129,211,2458
35,001,35,028,NM,"Los Alamos",125,209,4257
35,001,08,041,Co,"El Paso",124,266,3575
35,001,35,055,NM,Taos,120,191,1812
35,001,35,039,NM,"Rio Arriba",117,183,1930
35,001,08,031,Co,Denver,113,207,2476
35,001,35,053,NM,Socorro,104,177,1649
35,001,35,047,NM,"San Miguel",103,166,1615
35,001,35,057,NM,Torrance,102,191,2324
35,001,48,439,Tx,Tarrant,100,189,3520
35,001,08,005,Co,Arapahoe,100,205,3504
35,001,51,059,Va,Fairfax,100,228,5552
35,001,06,001,Ca,Alameda,96,189,3924
35,001,48,453,Tx,Travis,91,158,3022
35,001,08,059,Co,Jefferson,85,183,3465
35,001,06,071,Ca,"San Bernardino",82,168,2005
35,001,35,035,NM,Otero,81,154,1634
35,001,35,009,NM,Curry,80,147,1394
35,001,48,303,Tx,Lubbock,73,145,2940
35,001,06,065,Ca,Riverside,71,158,1858
35,001,35,015,NM,Eddy,70,135,1437
35,001,15,003,Hi,Honolulu,66,137,2165
35,001,49,035,Ut,"Salt Lake",65,127,2109
35,001,12,103,Fl,Pinellas,63,145,2800
35,001,08,001,Co,Adams,63,122,1864
35,001,40,143,Ok,Tulsa,62,109,2313
35,001,04,001,Az,Apache,60,106,1138
35,001,27,053,Mn,Hennepin,60,96,1718
35,001,25,017,Ma,Middlesex,58,88,2237
35,001,06,075,Ca,"San Francisco",55,92,1580
35,001,24,031,Md,Montgomery,55,89,2029
35,001,35,025,NM,Lea,53,98,899
35,001,06,067,Ca,Sacramento,51,96,1627
35,001,08,013,Co,Boulder,46,71,1167
35,001,41,051,Or,Multnomah,46,75,1475
35,001,12,009,Fl,Brevard,46,102,1817
35,001,06,111,Ca,Ventura,43,88,1352
35,001,53,053,Wa,Pierce,43,106,1065
35,001,35,007,NM,Colfax,43,68,885
35,001,39,057,Oh,Greene,42,118,1662
35,001,36,061,NY,"New York",42,56,1553
35,001,12,091,Fl,Okaloosa,41,124,1534
35,001,06,029,Ca,Kern,41,94,1256
35,001,02,020,Ak,"Anchorage Borough",41,93,1768
35,001,17,043,Il,"Du Page",40,68,1940
35,001,40,109,Ok,Oklahoma,40,75,1274
35,001,48,085,Tx,Collin,38,95,2015
35,001,39,113,Oh,Montgomery,38,83,1453
35,001,42,003,Pa,Allegheny,37,59,1108
35,001,35,017,NM,Grant,37,75,798
35,001,35,027,NM,Lincoln,37,51,669
35,001,12,057,Fl,Hillsborough,36,78,1082
35,001,48,121,Tx,Denton,35,62,981
35,001,08,069,Co,Larimer,33,66,1033
35,001,06,081,Ca,"San Mateo",33,59,1054
35,001,06,013,Ca,"Contra Costa",33,55,2229
35,001,35,041,NM,Roosevelt,32,51,358
35,001,12,095,Fl,Orange,32,48,1001
35,001,08,067,Co,"La Plata",32,46,643
35,001,24,033,Md,"Prince George's",31,63,1100
35,001,09,001,Ct,Fairfield,31,57,899
35,001,36,103,NY,Suffolk,31,56,1074
35,001,20,091,Ks,Johnson,30,56,2149
