"1996-1997 County To County Migration  Outflows",,,,,,Tennessee,,
"(Aggregate money amounts in thousands of dollars)",,,,,,,,
,,,,,,,,
"Migration from",,"Migration into",,,,Number,Number,Aggregate
Tennessee,,,,,,of,of,adjusted
State,County,State,County,State,"State totals, county totals,",Returns,Exemptions,Gross
"FIPS Code",,,,,"and county by county detail",,,Income
,,,,,,,,
47,000,96,000,TN,"Total Mig - US & For",130154,263903,4009849
47,000,97,000,TN,"Total Mig - US",128827,261419,3979064
47,000,97,001,TN,"Total Mig - US Same St",68072,137313,1985030
47,000,97,003,TN,"Total Mig - US Diff St",60755,124106,1994034
47,000,98,000,TN,"Total Mig - Foreign",1327,2484,30785
47,001,96,000,TN,"Anderson County Tot Mig-US & For",2096,4137,64936
47,001,97,000,TN,"Anderson County Tot Mig-US",2065,4091,64225
47,001,97,001,TN,"Anderson County Tot Mig-Same St",1342,2658,37804
47,001,97,003,TN,"Anderson County Tot Mig-Diff St",723,1433,26421
47,001,98,000,TN,"Anderson County Tot Mig-Foreign",31,46,711
47,001,47,001,TN,"Anderson County Non-Migrants",26933,60024,1081524
47,001,47,093,TN,"Knox County",680,1298,20845
47,001,47,145,TN,"Roane County",113,239,3118
47,001,47,013,TN,"Campbell County",106,265,2711
47,001,47,129,TN,"Morgan County",87,180,1489
47,001,47,009,TN,"Blount County",46,84,1148
47,001,47,105,TN,"Loudon County",27,58,855
47,001,47,037,TN,"Davidson County",24,40,741
47,001,47,173,TN,"Union County",23,45,484
47,001,47,155,TN,"Sevier County",19,30,369
47,001,47,065,TN,"Hamilton County",18,30,410
47,001,57,005,FR,"Foreign - APO/FPO ZIPs",14,18,176
47,001,47,149,TN,"Rutherford County",13,15,216
47,001,47,157,TN,"Shelby County",13,20,324
47,001,47,089,TN,"Jefferson County",12,21,205
47,001,47,035,TN,"Cumberland County",11,22,446
47,001,13,067,GA,"Cobb County",10,18,319
47,001,32,003,NV,"Clark County",10,20,2585
47,001,47,063,TN,"Hamblen County",10,16,294
47,001,47,123,TN,"Monroe County",10,26,246
47,001,47,179,TN,"Washington County",10,15,250
47,001,58,000,SS,"Other Flows - Same State",120,254,3654
47,001,59,000,DS,"Other Flows - Diff State",703,1395,23516
47,001,59,001,DS,"Other Flows - Northeast",34,50,861
47,001,59,003,DS,"Other Flows - Midwest",124,249,3744
47,001,59,005,DS,"Other Flows - South",421,839,14253
47,001,59,007,DS,"Other Flows - West",124,257,4658
47,001,57,009,FR,"Foreign - Other flows",17,28,535
47,003,96,000,TN,"Bedford County Tot Mig-US & For",802,1695,19333
47,003,97,000,TN,"Bedford County Tot Mig-US",802,1695,19333
47,003,97,001,TN,"Bedford County Tot Mig-Same St",554,1162,13201
47,003,97,003,TN,"Bedford County Tot Mig-Diff St",248,533,6132
47,003,47,003,TN,"Bedford County Non-Migrants",12046,27647,393279
47,003,47,149,TN,"Rutherford County",153,305,3808
47,003,47,031,TN,"Coffee County",106,223,2186
47,003,47,037,TN,"Davidson County",57,101,1482
47,003,47,117,TN,"Marshall County",49,116,1227
47,003,47,051,TN,"Franklin County",26,58,739
47,003,47,103,TN,"Lincoln County",23,64,565
47,003,47,119,TN,"Maury County",20,46,548
47,003,47,141,TN,"Putnam County",14,29,210
47,003,47,127,TN,"Moore County",13,33,378
47,003,01,089,AL,"Madison County",10,22,208
47,003,47,065,TN,"Hamilton County",10,17,133
47,003,47,165,TN,"Sumner County",10,11,185
47,003,58,000,SS,"Other Flows - Same State",73,159,1739
47,003,59,000,DS,"Other Flows - Diff State",238,511,5924
47,003,59,001,DS,"Other Flows - Northeast",18,51,401
47,003,59,003,DS,"Other Flows - Midwest",53,110,1301
47,003,59,005,DS,"Other Flows - South",141,297,3605
47,003,59,007,DS,"Other Flows - West",26,53,617
47,005,96,000,TN,"Benton County Tot Mig-US & For",354,680,7087
47,005,97,000,TN,"Benton County Tot Mig-US",354,680,7087
47,005,97,001,TN,"Benton County Tot Mig-Same St",241,470,4860
47,005,97,003,TN,"Benton County Tot Mig-Diff St",113,210,2228
47,005,47,005,TN,"Benton County Non-Migrants",5351,12145,148461
47,005,47,017,TN,"Carroll County",60,133,1008
47,005,47,079,TN,"Henry County",36,83,844
47,005,47,085,TN,"Humphreys County",22,42,437
47,005,47,037,TN,"Davidson County",17,20,312
47,005,47,113,TN,"Madison County",17,31,391
47,005,47,157,TN,"Shelby County",14,21,351
47,005,58,000,SS,"Other Flows - Same State",75,140,1517
47,005,59,000,DS,"Other Flows - Diff State",113,210,2228
47,007,96,000,TN,"Bledsoe County Tot Mig-US & For",166,324,3443
47,007,97,000,TN,"Bledsoe County Tot Mig-US",166,324,3443
