"1998 - 1999 County to County Migration Inflow",,,,,,,,
"(Aggregate money amounts are in thousands of dollars)",,,,,,,,
,,,,,,,,
,,,,,,,,
"Migration into",,"Migration from",,,,Number,Number,Aggregate
Louisiana,,,,,,of,of,adjusted
State,County,State,County,State,"State totals, county totals,",returns,exemptions,gross
"FIPS Code",,,,,"and county by county detail",,,income
22,000,96,000,LA,"Total Mig - US & For",92776,189102,2889722
22,000,97,000,LA,"Total Mig - US",90242,184867,2843818
22,000,97,001,LA,"Total Mig - US Same St",55637,115223,1693444
22,000,97,003,LA,"Total Mig - US Diff St",34605,69644,1150374
22,000,98,000,LA,"Total Mig - Foreign",2534,4235,45904
22,001,96,000,LA,"Acadia Parish Tot Mig-US & For",901,2024,23599
22,001,97,000,LA,"Acadia Parish Tot Mig-US",901,2024,23599
22,001,97,001,LA,"Acadia Parish Tot Mig-Same St",691,1568,18358
22,001,97,003,LA,"Acadia Parish Tot Mig-Diff St",210,456,5241
22,001,22,001,LA,"Acadia Parish Non-Migrants",18758,46908,604360
22,001,22,055,LA,"Lafayette Parish",264,596,7721
22,001,22,097,LA,"St Landry Parish",94,213,2169
22,001,22,053,LA,"Jefferson Davis Pari",59,155,1428
22,001,22,113,LA,"Vermilion Parish",47,96,1390
22,001,22,019,LA,"Calcasieu Parish",42,95,817
22,001,48,201,TX,"Harris County",34,68,788
22,001,22,039,LA,"Evangeline Parish",32,73,671
22,001,22,099,LA,"St Martin Parish",19,39,513
22,001,22,051,LA,"Jefferson Parish",16,43,495
22,001,22,033,LA,"East Baton Rouge Par",15,27,373
22,001,22,045,LA,"Iberia Parish",15,32,422
22,001,58,000,SS,"Other Flows - Same State",88,199,2359
22,001,59,000,DS,"Other Flows - Diff State",176,388,4453
22,001,59,001,DS,"Other Flows - Northeast",11,18,342
22,001,59,003,DS,"Other Flows - Midwest",17,30,504
22,001,59,005,DS,"Other Flows - South",121,281,2954
22,001,59,007,DS,"Other Flows - West",27,59,653
22,003,96,000,LA,"Allen Parish Tot Mig-US & For",446,993,11588
22,003,97,000,LA,"Allen Parish Tot Mig-US",446,993,11588
22,003,97,001,LA,"Allen Parish Tot Mig-Same St",325,738,8370
22,003,97,003,LA,"Allen Parish Tot Mig-Diff St",121,255,3218
22,003,22,003,LA,"Allen Parish Non-Migrants",6501,15844,202042
22,003,22,019,LA,"Calcasieu Parish",77,167,2583
22,003,22,079,LA,"Rapides Parish",59,122,1496
22,003,22,053,LA,"Jefferson Davis Pari",40,99,713
22,003,22,097,LA,"St Landry Parish",22,47,352
22,003,22,011,LA,"Beauregard Parish",21,51,542
22,003,22,115,LA,"Vernon Parish",19,57,414
22,003,22,039,LA,"Evangeline Parish",15,42,457
22,003,48,201,TX,"Harris County",10,20,244
22,003,58,000,SS,"Other Flows - Same State",72,153,1811
22,003,59,000,DS,"Other Flows - Diff State",111,235,2974
22,005,96,000,LA,"Ascension Paris Tot Mig-US & For",2053,4643,82505
22,005,97,000,LA,"Ascension Paris Tot Mig-US",2042,4615,82283
22,005,97,001,LA,"Ascension Paris Tot Mig-Same St",1499,3314,59862
22,005,97,003,LA,"Ascension Paris Tot Mig-Diff St",543,1301,22421
22,005,98,000,LA,"Ascension Paris Tot Mig-Foreign",11,28,222
22,005,22,005,LA,"Ascension Paris Non-Migrants",23379,58145,989267
22,005,22,033,LA,"East Baton Rouge Par",748,1612,33567
22,005,22,063,LA,"Livingston Parish",147,315,4802
22,005,22,093,LA,"St James Parish",72,181,2180
22,005,22,007,LA,"Assumption Parish",71,159,2090
22,005,22,051,LA,"Jefferson Parish",59,131,2142
22,005,22,047,LA,"Iberville Parish",54,137,1775
22,005,48,201,TX,"Harris County",43,118,2246
